-0.0356445	-0.183105	1.00586	-0.179213	0.032414	0.721422	1	1	-1	-2	-1	-2	-2	-1
-0.0292969	-0.185059	1.00586	-0.179211	0.0324031	0.72128	0	4	-9	-6	1	0	-1	0
-0.0288086	-0.177734	1.00439	-0.179211	0.0324031	0.72128	-4	-7	-20	5	2	1	-2	-1
-0.0341797	-0.178223	1.00928	-0.179097	0.0323709	0.72142	-5	-4	3	-8	-6	-2	-2	2
-0.0341797	-0.180176	1.00586	-0.179097	0.0323709	0.72142	-7	-7	12	5	-3	-3	-6	-18
-0.0341797	-0.178223	1.00879	-0.179097	0.0323709	0.72142	2	5	-10	-7	-3	0	1	0
-0.0327148	-0.190918	1.00195	-0.179213	0.032414	0.721422	1	1	18	7	0	2	2	0
-0.034668	-0.185059	1.00439	-0.179213	0.032414	0.721422	1	-1	0	2	2	0	1	-1
-0.0380859	-0.188965	1.00684	-0.179213	0.032414	0.721422	-2	-2	-8	-7	0	0	2	3
-0.0361328	-0.182129	1.00342	-0.179213	0.032414	0.721422	4	-7	8	8	0	0	-1	-1
-0.0341797	-0.185547	1.00439	-0.179213	0.032414	0.721422	-3	19	0	-7	-1	-1	0	2
-0.0385742	-0.183594	1.00781	-0.179213	0.032414	0.721422	-1	-13	-53	1	1	1	0	-2
-0.0375977	-0.181152	1.00098	-0.17917	0.0325278	0.721411	-4	-4	10	-20	-5	0	1	7
-0.0307617	-0.180176	1.00244	-0.17917	0.0325278	0.721411	-2	-2	-10	-1	-2	0	-3	-6
-0.0317383	-0.185547	1.01025	-0.179213	0.032414	0.721422	-1	6	9	8	1	1	1	1
-0.03125	-0.18457	1.00879	-0.179213	0.032414	0.721422	3	5	20	0	1	0	-1	1
-0.0380859	-0.180176	1.00488	-0.17917	0.0325278	0.721411	0	12	-7	5	-1	1	2	0
-0.0341797	-0.187988	1.00928	-0.179329	0.0324571	0.721424	-3	-5	-13	-6	0	-1	0	-2
-0.0366211	-0.182617	1.00684	-0.179285	0.0325709	0.721413	-6	-28	-2	-2	1	1	0	0
-0.0371094	-0.188965	1.01172	-0.179285	0.0325709	0.721413	6	28	35	10	1	-2	-1	1
-0.0361328	-0.186523	1.00977	-0.179285	0.0325709	0.721413	0	-12	-30	-6	-2	-2	-1	-1
-0.0405273	-0.18457	1.00879	-0.179285	0.0325709	0.721413	-3	5	-2	-8	-3	-2	-1	0
-0.0366211	-0.182129	1.00928	-0.179285	0.0325709	0.721413	-1	-20	11	13	1	0	1	-3
-0.0283203	-0.180664	1.00244	-0.179285	0.0325709	0.721413	-1	0	25	-3	-2	-1	1	0
-0.0302734	-0.180176	1.00635	-0.179285	0.0325709	0.721413	0	-4	-1	4	2	-1	1	2
-0.034668	-0.183594	1.00781	-0.179285	0.0325709	0.721413	-6	-3	-10	10	2	0	1	-1
-0.0405273	-0.183594	0.998047	-0.179285	0.0325709	0.721413	-2	11	-15	-25	-6	-3	-4	-2
-0.0366211	-0.188477	1.00732	-0.179285	0.0325709	0.721413	-3	-4	6	9	-2	-2	-2	-4
-0.0302734	-0.191895	1.00293	-0.179401	0.0326139	0.721414	4	-3	-14	-10	-2	0	-1	3
-0.0371094	-0.176758	1	-0.179401	0.0326139	0.721414	-1	-7	-2	-7	-1	-1	0	0
-0.0405273	-0.184082	0.999512	-0.179401	0.0326139	0.721414	0	12	25	12	-1	-2	-1	-1
-0.0375977	-0.179688	1.00879	-0.179358	0.0327277	0.721403	-1	-8	-22	-13	1	2	1	-2
-0.0327148	-0.178223	1.00195	-0.179358	0.0327277	0.721403	-2	12	19	14	2	-1	0	2
-0.03125	-0.182129	1.00244	-0.179358	0.0327277	0.721403	1	-4	-4	-2	0	-1	-4	-12
-0.0405273	-0.191895	1.00293	-0.179358	0.0327277	0.721403	2	0	5	-2	-1	-1	1	0
-0.0380859	-0.185547	1.00586	-0.179358	0.0327277	0.721403	0	4	7	-3	0	-2	0	1
-0.0336914	-0.183594	1.01807	-0.179358	0.0327277	0.721403	-4	-10	8	3	-2	-3	-1	-3
-0.0351562	-0.19043	1.01221	-0.179474	0.0327708	0.721405	-1	4	-2	-4	0	0	0	0
-0.0366211	-0.186035	1.00488	-0.179444	0.0325002	0.721425	-1	0	1	3	1	-1	-1	-1
-0.0317383	-0.179688	1.01074	-0.179444	0.0325002	0.721425	0	-2	-7	-6	-1	1	-2	-2
-0.0341797	-0.193848	1.01074	-0.180099	0.0324902	0.721422	0	-2	11	6	1	0	0	0
-0.0488281	-0.177246	1.00342	-0.180642	0.0324592	0.721702	2	7	-5	-8	-1	-3	-1	4
-0.0395508	-0.171387	1.01904	-0.181514	0.0318919	0.721897	-2	10	-16	0	0	1	-1	-3
-0.0356445	-0.197754	1.01465	-0.18373	0.0315983	0.722353	-4	-11	-18	2	0	-1	-1	-1
-0.0322266	-0.179688	0.996582	-0.184687	0.0308513	0.72311	0	1	3	-16	-4	-3	-5	-3
-0.0175781	-0.189941	0.996582	-0.184437	0.0300991	0.723017	3	3	30	14	4	1	1	2
-0.0200195	-0.197754	0.998047	-0.185128	0.0296428	0.722434	-3	-24	-33	-15	-3	-3	-3	-3
-0.0351562	-0.210449	1.00635	-0.186114	0.0294427	0.721956	-4	-13	-35	-6	-2	0	1	-1
-0.034668	-0.192383	1.00879	-0.18596	0.0291427	0.722085	-5	16	17	19	-1	-2	0	-4
-0.0317383	-0.178223	0.995605	-0.186367	0.0287855	0.722277	3	2	7	-3	-1	0	1	2
-0.0214844	-0.197754	0.993652	-0.186808	0.0282695	0.721912	0	1	23	10	3	2	1	1
-0.0292969	-0.202148	1.01025	-0.186924	0.0283126	0.721914	-2	8	3	-7	-1	-2	0	1
-0.0297852	-0.183594	1.00342	-0.186353	0.0280835	0.721795	0	-13	-12	4	0	-1	-1	-1
-0.0268555	-0.183594	0.996582	-0.186353	0.0280835	0.721795	0	-1	-1	-2	0	1	0	4
-0.0307617	-0.200195	1.00488	-0.186871	0.0277468	0.721705	3	7	12	9	3	0	-1	1
-0.0283203	-0.188965	1.0083	-0.186871	0.0277468	0.721705	-3	-7	-6	-8	-3	0	0	2
-0.0366211	-0.187012	1.00244	-0.186828	0.0278605	0.721693	0	3	-6	-2	0	0	1	0
-0.0283203	-0.185059	1.00391	-0.186712	0.0278174	0.721691	-1	-2	-6	-1	-1	1	0	-1
-0.03125	-0.194824	1.00879	-0.186828	0.0278605	0.721693	0	10	19	-2	-2	-3	1	4
-0.0268555	-0.189941	1.0293	-0.186503	0.0273335	0.721611	2	11	12	4	0	-1	0	-4
-0.0258789	-0.145996	1.02051	-0.185667	0.0270713	0.72083	0	-5	0	-2	0	1	0	0
-0.0361328	-0.1875	1	-0.188408	0.0267015	0.719879	-6	-15	-21	-12	-1	-2	-2	-5
-0.0268555	-0.191406	1.03223	-0.192746	0.0246236	0.72069	5	5	12	7	-4	-3	-1	-4
-0.0268555	-0.170898	1.08008	-0.194197	0.0219013	0.722027	-1	-3	26	-1	-2	0	-2	0
0.0385742	-0.0449219	0.993652	-0.199599	0.0164562	0.724405	2	-2	2	0	0	0	0	-1
0.12207	-0.182617	0.967285	-0.216503	0.0132322	0.726191	1	9	8	3	0	-1	0	-1
0.0678711	-0.365234	0.982422	-0.233492	0.01226	0.727708	-3	-3	-17	-7	0	-1	-1	-2
0.121094	-0.383789	0.947266	-0.239901	0.0105497	0.730258	0	-2	8	10	3	2	1	0
0.145508	-0.308105	0.941406	-0.237252	0.0108351	0.732379	-3	-6	8	0	-3	0	-3	-1
0.0698242	-0.262695	0.940918	-0.234999	0.0141949	0.734664	0	3	13	0	-3	-3	0	2
0.0170898	-0.242188	0.959961	-0.236826	0.0202458	0.736416	-2	-4	4	8	2	1	0	0
-0.027832	-0.234863	0.975586	-0.240807	0.0274824	0.737687	-2	-11	-31	-9	-2	-1	0	-2
-0.0185547	-0.275391	0.973633	-0.245579	0.0343216	0.738472	-6	-2	-1	10	1	0	-1	0
-0.0405273	-0.258789	0.959473	-0.247827	0.0402493	0.739834	-4	0	-6	-4	-2	-2	-2	-2
-0.0761719	-0.211914	0.972656	-0.246167	0.0449351	0.740308	0	-2	13	-2	-1	-3	1	-1
-0.0649414	-0.167969	0.975098	-0.243234	0.0473313	0.739169	-1	0	-18	-3	1	2	-3	2
-0.0698242	-0.234375	1.0083	-0.244012	0.0485853	0.736414	3	5	5	-3	0	1	2	6
-0.0888672	-0.255371	0.987793	-0.245569	0.0501645	0.732835	1	3	30	6	-3	-1	-1	-2
-0.0927734	-0.230957	1.00146	-0.244815	0.0515627	0.728701	2	-2	-31	-14	0	1	0	0
-0.0698242	-0.239746	1.02734	-0.245093	0.0529768	0.723652	-1	0	7	-2	-1	-2	0	-1
-0.0834961	-0.241699	1.02783	-0.24628	0.05512	0.717641	0	3	-6	-3	2	1	2	2
-0.0551758	-0.230469	0.991211	-0.249618	0.0564323	0.711234	0	1	-9	0	0	0	-1	-1
-0.0463867	-0.274902	1.00732	-0.25477	0.0575512	0.706339	1	10	21	3	-3	-2	-2	-3
-0.0566406	-0.307617	1.02002	-0.259939	0.0594393	0.703321	-3	-11	-1	-2	-1	-1	-3	0
-0.0961914	-0.291992	0.990723	-0.263192	0.0626717	0.701018	-2	-9	-14	-5	-3	-5	-2	-6
-0.121094	-0.29834	0.983398	-0.266889	0.0658563	0.700043	0	4	-10	2	0	0	-1	0
-0.121582	-0.314941	0.994141	-0.269615	0.0688925	0.700509	-7	-19	-6	5	-1	-1	-2	-2
-0.144043	-0.297363	0.992188	-0.268678	0.0726198	0.701488	2	1	8	-10	-2	-1	1	-1
-0.172852	-0.263184	0.987793	-0.265781	0.077376	0.701935	2	-5	-3	6	0	-1	0	-2
-0.179688	-0.236816	0.975586	-0.264489	0.082372	0.701703	-2	-1	0	-7	2	0	-1	1
-0.181152	-0.25293	0.991211	-0.263803	0.0872076	0.700762	1	-1	-9	2	1	2	1	2
-0.211426	-0.241211	1.00049	-0.262224	0.0922757	0.699089	0	2	10	2	-1	-1	-1	-2
-0.218262	-0.22168	0.99707	-0.260909	0.0966761	0.696746	2	10	15	6	2	1	-1	-1
-0.23584	-0.199707	1.00146	-0.259973	0.100832	0.692752	-2	-5	-40	-10	-3	-2	0	-1
-0.257812	-0.202637	1.01709	-0.260348	0.104676	0.686936	0	-2	-10	-4	-2	0	0	0
-0.221191	-0.231445	1.03564	-0.2616	0.106461	0.679235	1	7	10	9	1	-1	0	0
-0.144531	-0.271973	1.03369	-0.263715	0.106594	0.669904	1	6	1	-13	-3	1	0	-3
-0.0629883	-0.231934	0.964844	-0.263637	0.104317	0.661016	0	2	11	4	2	1	0	-1
-0.0737305	-0.281738	0.976074	-0.264448	0.101589	0.654774	-2	2	15	2	-3	-3	-2	-2
-0.0522461	-0.34375	0.987793	-0.266161	0.0985027	0.65111	-1	-1	-5	0	-1	0	0	-1
-0.0239258	-0.345215	0.979004	-0.264736	0.0961291	0.648912	-2	-13	-12	0	0	1	0	0
-0.0415039	-0.269531	0.981934	-0.258747	0.0945358	0.648462	1	-3	-1	2	0	0	0	-2
-0.0576172	-0.246094	0.969238	-0.254952	0.0937757	0.648547	0	4	0	-5	0	1	-1	-2
-0.0537109	-0.273438	0.962891	-0.255032	0.0927615	0.648542	2	9	17	10	1	-1	0	-1
-0.043457	-0.27832	0.959473	-0.254612	0.0912714	0.649102	0	-4	28	-2	0	0	-2	0
-0.0297852	-0.260742	0.965332	-0.25239	0.0889375	0.649892	-6	1	-43	-6	-2	-4	-4	-2
-0.0297852	-0.233398	0.967285	-0.250611	0.0868426	0.650388	5	0	1	3	3	1	0	1
-0.0273438	-0.243652	0.963379	-0.250477	0.0849011	0.649827	-2	-2	-4	-5	-2	0	-2	-1
-0.0415039	-0.259766	0.972656	-0.251373	0.0837466	0.649552	2	6	4	7	0	-1	0	0
-0.0620117	-0.256348	0.979492	-0.251427	0.0836154	0.649457	-6	-22	-18	-13	-7	-3	-2	-3
-0.0576172	-0.251465	0.977539	-0.251671	0.0828615	0.64901	0	0	2	-1	0	-1	0	2
-0.0634766	-0.238281	1.00293	-0.25124	0.0825747	0.647991	-2	16	7	1	1	1	0	-1
-0.0708008	-0.217285	0.989258	-0.251137	0.0825066	0.64593	-3	-1	-11	7	2	0	1	-2
-0.0966797	-0.233398	1.00684	-0.251794	0.0824755	0.644111	4	11	16	-3	3	1	1	2
-0.118164	-0.240723	1.00098	-0.251953	0.0824026	0.642311	-4	-13	-17	-9	-6	-2	-1	-2
-0.120605	-0.244629	1.00928	-0.250798	0.0819347	0.640789	-3	-11	-17	-1	-3	-2	-1	-1
-0.118652	-0.238281	1.00879	-0.249218	0.0811986	0.639311	-1	5	-5	-6	-1	0	0	-2
-0.115234	-0.23584	0.989746	-0.247728	0.0802029	0.637614	1	8	7	9	3	1	-1	0
-0.117676	-0.249023	0.983398	-0.247357	0.0785269	0.635713	-1	0	10	9	2	1	0	-1
-0.107422	-0.279297	1.00488	-0.247849	0.0766058	0.63373	4	-1	4	-13	-3	-3	-1	0
-0.0952148	-0.293945	0.996582	-0.247735	0.0749243	0.632092	-1	-1	3	3	-1	-3	-1	0
-0.0771484	-0.274902	0.98877	-0.246516	0.0734772	0.631091	-1	-15	-20	-12	-1	0	0	-2
-0.0698242	-0.275391	0.98877	-0.245978	0.0727394	0.630789	1	-2	-8	0	-1	1	-1	-1
-0.0581055	-0.266113	0.962402	-0.246634	0.0719164	0.630758	0	-10	-16	0	-3	-2	-1	-1
-0.0444336	-0.293457	0.977051	-0.247619	0.0712719	0.63122	-2	2	2	0	-2	-1	-1	0
-0.0341797	-0.285645	0.992676	-0.246877	0.0711692	0.63226	-3	3	11	-2	0	-2	-1	-3
-0.0449219	-0.260742	1.01758	-0.245248	0.0722262	0.633568	1	2	12	4	2	1	-1	1
-0.0410156	-0.217285	1.0083	-0.244311	0.0731128	0.634751	-3	-6	-19	-7	0	0	-2	1
0.0166016	-0.227051	0.987305	-0.249113	0.0727324	0.636371	-1	10	6	-2	-2	-1	-1	-3
0.0390625	-0.334473	1.07666	-0.258873	0.07394	0.640185	-1	-1	5	9	-1	-2	0	-1
0.0214844	-0.345215	1.14844	-0.269885	0.0801875	0.648618	-4	-3	-16	-3	-1	-3	0	-1
-0.154785	-0.333008	1.23096	-0.277197	0.0966733	0.661753	3	6	3	5	1	2	1	2
-0.31543	-0.335938	1.27344	-0.282034	0.120172	0.681413	2	-1	-7	-12	-1	0	-2	0
-0.36377	-0.442871	1.25684	-0.287897	0.150975	0.706113	2	2	18	15	-1	-1	-1	0
-0.426758	-0.416992	1.19629	-0.280649	0.182805	0.735693	-2	-13	13	3	2	0	0	-1
-0.386719	-0.330566	1.15137	-0.259716	0.217963	0.768879	-2	6	17	2	-1	-4	-3	-3
-0.335449	-0.285156	1.06396	-0.237587	0.255843	0.801219	-2	-2	-11	-4	-1	0	0	0
-0.396484	-0.300293	1.02832	-0.2124	0.291179	0.838756	-1	-9	-11	-7	-2	0	-2	-2
-0.46582	-0.303223	0.952637	-0.180663	0.322173	0.886131	5	17	1	1	1	0	0	1
-0.458984	-0.213379	0.884766	-0.142682	0.345296	0.942626	-2	4	1	2	-1	-1	-1	-1
-0.358398	-0.215332	0.845215	-0.104484	0.361448	1.00221	2	-8	5	-1	-1	1	1	-2
-0.367188	-0.17041	0.73584	-0.0681629	0.369062	1.0629	-2	-6	-9	-4	-1	-1	-1	-1
-0.326172	-0.135742	0.698242	-0.0306045	0.365013	1.12468	-1	9	7	-3	-2	0	0	-2
-0.249512	-0.135254	0.714355	0.00966951	0.349215	1.1859	-3	-5	-4	-1	1	1	-1	-1
-0.138184	-0.0268555	0.705566	0.0474287	0.323097	1.24509	0	-1	-13	4	1	-1	1	4
-0.0976562	0.0673828	0.666504	0.0756674	0.290537	1.29975	5	4	6	7	2	1	2	3
-0.140625	0.225098	0.95752	0.0922391	0.249438	1.34972	-8	-15	4	-8	-2	-2	-3	-2
0.138184	0.116211	1.55859	0.04473	0.196051	1.39741	2	4	3	-1	-4	-1	-3	-4
-0.183594	0.015625	1.0542	0.0467299	0.144501	1.43878	0	1	4	2	2	0	-1	3
-0.175781	0.0371094	1.23047	0.0597909	0.0873789	1.48227	-4	6	20	-10	-5	-2	-1	-1
0.403809	0.420898	0.916016	0.0813265	0.0457112	1.51142	4	-9	-18	-4	-2	-3	-1	-3
-0.0195312	-0.0141602	0.623047	0.0824221	0.0175313	1.52489	-3	-18	9	5	-1	-2	3	3
0.220215	-0.14209	1.14062	0.0526871	-0.000993177	1.5297	2	6	-16	9	2	1	1	-2
-0.0239258	-0.0722656	1.11084	0.0454087	0.00748895	1.5223	3	11	-14	-20	-2	0	0	1
-0.0634766	0.182617	1.00195	0.0685797	0.0146752	1.52567	-6	6	4	2	-2	-3	-4	-3
0.00634766	0.401855	0.858887	0.084876	0.0164823	1.52648	-1	-3	-2	-5	-1	0	0	-1
-0.050293	0.227051	1.03223	0.0839227	0.0157941	1.52386	-4	-7	1	5	1	0	-2	-2
-0.0771484	0.115234	0.999023	0.0827809	0.0116727	1.51838	-5	-6	7	7	-1	-2	-1	-2
0.0810547	0.0766602	0.976562	0.0846355	0.00907945	1.50944	2	13	-12	-6	-2	1	1	2
0.128906	0.0263672	0.930664	0.0858011	0.0165805	1.49865	2	5	-4	-2	1	-1	-2	-1
0.11084	0.0766602	0.97168	0.092832	0.0307962	1.48684	-6	-6	1	1	-5	-4	-3	-4
0.0751953	0.206543	0.960938	0.101127	0.05127	1.47419	0	-5	-4	-2	0	0	-2	0
0.123047	0.147949	1.02393	0.0984312	0.0772816	1.45714	-2	2	4	3	0	-3	-3	-2
-0.00439453	0.0898438	1.01807	0.0893685	0.110416	1.43452	-1	4	9	-2	0	-4	1	-1
-0.104004	0.12207	0.962402	0.0834581	0.146465	1.40989	-1	-12	-10	-4	-1	-3	-2	-4
-0.128906	0.137207	0.932617	0.0764319	0.178674	1.38653	-1	7	23	7	-2	-1	-1	0
-0.183594	0.059082	0.95166	0.066248	0.206161	1.36496	0	18	-20	-5	1	0	-2	2
-0.185059	0.0161133	1.01416	0.0580781	0.229783	1.34514	-1	11	6	1	0	0	-1	-2
-0.263184	0.0185547	0.998047	0.0527526	0.251881	1.32662	0	-5	11	-5	-1	1	1	-1
-0.332031	0.059082	0.968262	0.0485806	0.27082	1.30958	3	9	16	18	-2	-1	-1	0
-0.354492	0.034668	0.992188	0.0426682	0.284798	1.29654	-1	-8	0	-1	1	0	1	-1
-0.39502	0.00878906	1.02295	0.038897	0.294471	1.2881	1	7	-9	4	0	0	0	-1
-0.425781	-0.0166016	0.99707	0.036221	0.302024	1.28309	2	7	-3	-16	-6	-2	-1	0
-0.441406	0.0449219	0.980469	0.0374752	0.307743	1.2816	-5	-10	4	2	0	-1	0	-3
-0.435059	0.0683594	0.969238	0.0404615	0.311888	1.28191	5	3	1	-1	0	-1	2	5
-0.407715	0.0673828	0.945801	0.0428402	0.314738	1.28333	0	-1	1	11	0	-1	-1	-4
-0.395508	0.0668945	0.935547	0.045832	0.315578	1.28629	-1	-2	-7	-14	-2	1	0	1
-0.385254	0.0751953	0.931152	0.0485098	0.314947	1.29098	-3	-8	-10	-2	1	1	-3	-1
-0.355957	0.0761719	0.946289	0.0503319	0.313173	1.2966	-4	-13	10	1	-2	-1	1	2
-0.332031	0.0776367	0.942871	0.0520627	0.310982	1.30203	1	0	10	2	0	-1	1	1
-0.328613	0.0839844	0.927734	0.0531523	0.308544	1.30652	0	-3	16	9	3	0	0	-1
-0.3125	0.0776367	0.959473	0.0535151	0.305217	1.31075	-4	10	-30	-11	-2	-2	-1	0
-0.303711	0.0732422	0.963379	0.0529338	0.302005	1.3153	0	-6	1	-3	2	1	0	-3
-0.284668	0.050293	0.964844	0.0516672	0.29991	1.31931	0	-11	-5	-2	-1	0	0	1
-0.291992	0.0600586	0.978027	0.0505284	0.298733	1.32253	1	12	-8	-4	-2	0	-3	-1
-0.296875	0.0708008	0.977051	0.0493493	0.297354	1.3248	-2	-18	2	7	3	0	0	-3
-0.271484	0.0463867	0.990234	0.0466482	0.294835	1.32585	-1	-1	-2	8	-4	-1	-1	-3
-0.267578	0.0258789	0.990234	0.043892	0.292522	1.3268	-3	9	9	-16	-1	1	-2	-3
-0.276855	0.0366211	0.994141	0.0420982	0.291376	1.32808	0	-1	6	2	-1	-2	0	2
-0.283203	0.0507812	0.987305	0.0404876	0.290689	1.32913	2	8	-10	3	1	0	0	-1
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 264
TimeSeriesData: 
-0.279297	0.0473633	0.976074	0.0383646	0.289261	1.32969	-1	2	10	-23	-6	-1	-1	0
-0.269531	0.0415039	0.99707	0.0363071	0.286973	1.32999	0	-1	-11	1	-2	-2	-1	-2
-0.276367	0.046875	1.01172	0.0347892	0.285543	1.33051	1	0	8	2	2	2	0	-1
-0.27832	0.0551758	1.00098	0.0337497	0.285143	1.33093	-2	3	4	-6	-2	-2	-1	0
-0.290527	0.0595703	0.982422	0.0330237	0.284784	1.33108	-1	-1	-5	-5	-1	0	2	-2
-0.287109	0.0634766	0.982422	0.0324219	0.283482	1.33065	0	-3	5	1	0	0	-2	3
-0.298828	0.0615234	0.990723	0.0314346	0.281655	1.32966	6	7	-2	-2	-1	-2	3	15
-0.301758	0.0649414	0.985352	0.0304219	0.27936	1.32858	-3	1	4	10	3	1	-2	0
-0.295898	0.0410156	0.984863	0.0293471	0.277423	1.32739	2	4	-2	-1	0	-1	-1	-1
-0.299805	0.0361328	0.983398	0.0279052	0.27579	1.32636	1	-4	4	1	0	0	1	-1
-0.29834	0.0249023	0.974121	0.0264544	0.274317	1.32533	-1	1	-1	-9	-1	-1	-2	3
-0.298828	0.0205078	0.963867	0.0248279	0.272112	1.32499	1	14	1	2	0	0	0	0
-0.285645	0.00195312	0.973145	0.0225504	0.269533	1.32529	-5	-21	-23	5	0	-3	-1	2
-0.280762	-0.0078125	0.974609	0.0201671	0.268067	1.3265	0	1	10	0	0	-1	-1	1
-0.277344	0.0141602	0.986328	0.0186212	0.26685	1.32895	-2	-10	-5	3	0	0	-1	-7
-0.268066	0.00830078	0.963379	0.017039	0.26536	1.33153	1	9	-2	-1	-1	0	-2	-3
-0.242676	0.0161133	0.973145	0.0154791	0.262748	1.334	0	2	-13	7	-4	-4	-4	-5
-0.230469	0.0200195	0.976074	0.0140294	0.259717	1.33628	-1	0	16	-9	-2	-1	1	1
-0.210938	0.0195312	0.964844	0.0122726	0.256408	1.33804	-2	-3	-30	-1	-1	-2	-1	-1
-0.20166	0.0141602	0.945312	0.0105279	0.253127	1.33855	-2	-3	8	1	-1	-1	-6	-17
-0.17334	0.00634766	0.950195	0.00820943	0.248674	1.33684	0	5	-2	0	2	1	2	-2
-0.144043	0.00341797	0.911621	0.0038837	0.243314	1.33356	-3	-5	4	1	-2	-1	-5	-6
-0.125977	0.0136719	0.865234	-0.000116391	0.235915	1.32784	0	-1	-3	2	0	1	-1	0
-0.117676	0.0141602	0.87793	-0.00576084	0.227189	1.31894	-1	-1	1	-2	1	1	-1	1
-0.10498	0.00292969	0.894043	-0.0148839	0.217017	1.30533	0	1	0	15	2	0	0	-1
-0.115234	0.0351562	0.927246	-0.0244799	0.205972	1.28819	1	0	-7	-45	-10	-5	-4	-3
-0.149902	0.0224609	0.972168	-0.0361358	0.193129	1.26788	2	2	4	11	0	-1	0	-1
-0.159668	-0.00390625	0.970703	-0.0497177	0.179251	1.24418	-2	-1	20	-13	-1	1	0	0
-0.17334	-0.0380859	1.01318	-0.0620681	0.164345	1.2191	-2	-7	-20	8	-1	-1	0	0
-0.173828	-0.0703125	1.03125	-0.0759057	0.149326	1.19317	-2	12	-15	12	2	1	0	2
-0.19043	-0.0488281	1.05029	-0.0869113	0.134493	1.16804	1	-1	15	-1	-1	-2	0	-2
-0.15918	-0.0834961	1.1123	-0.0972287	0.120832	1.1433	-1	1	-6	-2	-1	-2	-2	-1
-0.17334	-0.129395	1.09961	-0.106567	0.1093	1.12057	2	13	42	-6	1	0	-1	0
