0,0.169922,-0.568359,0.82959,-0.590437,-0.14031,0.33132,0,-8,-55,-20,-19,-8,-2,-1
0,0.166992,-0.59668,0.83252,-0.591961,-0.140283,0.331109,6,6,5,-6,-10,-5,-1,1
0,0.154297,-0.571289,0.829102,-0.592859,-0.140102,0.331291,-3,3,23,3,-4,-3,0,-2
0,0.148438,-0.563477,0.832031,-0.593804,-0.140189,0.331435,1,-5,-31,-3,-6,-4,-1,-2
0,0.156738,-0.561523,0.851074,-0.594259,-0.140609,0.331488,-5,-5,42,28,19,11,1,-3
0,0.145508,-0.589355,0.856934,-0.59565,-0.140196,0.331787,2,6,-1,-14,-8,2,1,2
0,0.124512,-0.606445,0.890137,-0.596773,-0.137782,0.331934,-2,0,23,-3,13,4,0,-1
0,0.108398,-0.583008,0.919434,-0.597206,-0.133384,0.331623,-2,-4,-24,10,17,6,2,1
0,0.119141,-0.576172,0.924316,-0.597967,-0.127207,0.331429,1,7,8,11,-17,-15,-4,-3
0,0.090332,-0.65918,1.01709,-0.60072,-0.11474,0.332939,-1,-7,-29,-15,7,8,2,1
0,0.0136719,-0.719238,1.08691,-0.602129,-0.0915201,0.336702,1,2,7,27,7,0,0,0
0,-0.0405273,-0.663086,1.00293,-0.599221,-0.0602621,0.341854,1,7,23,-9,-16,-4,-1,0
0,-0.0273438,-0.686523,1.06445,-0.592885,-0.0213949,0.349394,-1,-5,-7,0,5,0,0,0
0,-0.034668,-0.637207,1.01953,-0.583162,0.0245215,0.356625,-6,-9,-15,-20,3,1,-1,-2
0,-0.146484,-0.67627,0.980469,-0.573488,0.0766701,0.364522,-3,-7,-1,-2,7,-3,0,-2
0,-0.200195,-0.646484,0.898926,-0.560298,0.132114,0.376506,1,1,6,-23,-17,-2,-2,-3
0,-0.174805,-0.552734,0.888184,-0.544643,0.189706,0.388779,6,8,-5,36,29,6,-1,1
0,-0.20752,-0.520508,0.84375,-0.533077,0.248175,0.398896,1,2,-3,5,-8,-6,5,2
0,-0.274414,-0.562988,0.779297,-0.520779,0.306397,0.41205,3,9,6,-5,4,6,-6,1
0,-0.306641,-0.482422,0.725586,-0.50503,0.361633,0.432277,6,13,12,-4,-4,-2,0,2
0,-0.278809,-0.436035,0.746094,-0.49047,0.413303,0.453699,-4,-3,-14,1,-9,-4,-3,-2
0,-0.344238,-0.483887,0.765625,-0.479062,0.462492,0.475125,5,14,32,15,0,-7,-2,-1
0,-0.38916,-0.434082,0.693848,-0.461826,0.508435,0.499317,-6,-22,-66,-16,-3,6,3,-1
0,-0.377441,-0.400879,0.629883,-0.444943,0.546589,0.52864,0,2,0,-33,-8,-6,-2,0
0,-0.34082,-0.337891,0.658203,-0.430915,0.577854,0.558577,4,4,-2,33,22,7,2,0
0,-0.349609,-0.350098,0.658691,-0.422712,0.600718,0.583024,-2,-6,13,10,-9,-2,-3,-1
0,-0.402832,-0.373535,0.651367,-0.417488,0.616955,0.602214,-3,-1,19,11,-9,-6,0,-2
0,-0.475098,-0.348145,0.669434,-0.413259,0.627934,0.621752,-8,-23,-3,18,16,6,2,-2
0,-0.464355,-0.265625,0.732422,-0.409334,0.634297,0.642041,-1,-3,-8,-21,-6,2,0,-2
0,-0.477539,-0.228516,0.725586,-0.408818,0.635852,0.652496,-15,-32,-50,-4,3,-1,-3,-6
0,-0.49707,-0.291504,0.764648,-0.410623,0.633412,0.654097,5,14,33,-25,-26,-14,-6,1
0,-0.500977,-0.299805,0.811523,-0.412173,0.628761,0.649354,2,10,-17,-42,-8,2,2,-1
0,-0.519043,-0.297363,0.809082,-0.413667,0.622702,0.638401,-7,-17,12,16,7,1,1,0
0,-0.505371,-0.304688,0.784668,-0.415727,0.614833,0.623832,-3,-4,-3,20,6,0,-2,0
0,-0.483398,-0.327148,0.779297,-0.420082,0.605375,0.60556,4,9,18,-4,-4,-6,-2,-2
0,-0.494629,-0.35498,0.749512,-0.426575,0.593499,0.583767,-14,-22,-10,6,0,0,-3,-5
0,-0.502441,-0.355469,0.730469,-0.433332,0.577509,0.560408,1,6,-2,-15,-1,2,0,1
0,-0.482422,-0.334473,0.72168,-0.440366,0.556325,0.536179,-1,1,-8,-7,-6,-2,-1,-1
0,-0.382812,-0.327637,0.701172,-0.449458,0.528473,0.512053,-6,-10,5,29,11,3,2,0
0,-0.365723,-0.372559,0.712891,-0.462305,0.495355,0.489271,0,2,2,-12,-6,-5,-3,-4
0,-0.378418,-0.421387,0.70459,-0.477979,0.456866,0.467366,-1,-1,-1,3,-2,2,1,0
0,-0.419434,-0.45166,0.723633,-0.492319,0.412968,0.446405,-2,-1,-7,-3,0,0,0,-2
0,-0.291992,-0.481445,0.718262,-0.506672,0.364465,0.42722,3,10,15,-4,-8,-2,-2,1
0,-0.174316,-0.487305,0.732422,-0.52068,0.313742,0.413754,4,7,4,30,1,-3,-2,1
0,-0.191895,-0.500488,0.74707,-0.539913,0.260528,0.404087,-1,-1,-14,-34,-5,0,0,-2
0,-0.188965,-0.698242,0.771484,-0.564726,0.205406,0.399949,-2,-6,1,16,8,6,3,-1
0,-0.109375,-0.681152,0.805176,-0.582683,0.150669,0.400102,5,8,1,-1,7,4,2,-2
0,0.00537109,-0.562012,0.793457,-0.598099,0.0963048,0.40069,-1,0,7,-14,-4,1,-1,1
0,-0.0600586,-0.652344,0.813965,-0.621574,0.0437924,0.403813,-1,-4,-9,18,4,-1,-2,-1
0,-0.0771484,-0.822754,0.82373,-0.649653,-0.00522436,0.411917,0,2,-8,-19,-17,-8,-3,0
0,-0.0302734,-0.772461,0.908203,-0.66997,-0.0499536,0.423697,-1,-2,6,13,12,2,-1,-1
0,-0.0366211,-0.691895,0.902832,-0.687061,-0.0891933,0.434551,0,4,12,21,12,7,3,1
0,0.0273438,-0.570312,0.890625,-0.6995,-0.121795,0.442207,1,4,-7,-13,-11,-4,-2,1
0,0.074707,-0.675293,0.931641,-0.719729,-0.148352,0.447598,2,4,-5,-11,1,-2,-2,1
0,0.0146484,-0.857422,0.95459,-0.739302,-0.16514,0.453483,-2,-3,-14,-2,-9,-1,-1,-2
0,0.0439453,-0.856934,0.953125,-0.749193,-0.175329,0.458013,2,6,16,7,3,-2,-1,1
0,0.150879,-0.696777,0.907715,-0.750506,-0.181442,0.458482,-1,8,37,7,-3,1,3,-1
0,0.183105,-0.776367,0.858398,-0.75465,-0.184049,0.456695,-2,-9,-38,-9,4,-1,-3,-3
0,0.133301,-0.771484,0.824219,-0.755642,-0.181272,0.455185,2,-1,4,10,1,-1,-2,0
0,0.15918,-0.704102,0.779785,-0.753817,-0.176723,0.454045,3,7,-10,7,-3,-5,-4,-1
0,0.161133,-0.708008,0.749512,-0.754158,-0.171196,0.453441,0,1,10,2,6,4,0,-3
0,0.151367,-0.708008,0.730469,-0.754463,-0.165008,0.453758,-3,-5,8,2,3,3,2,0
0,0.151367,-0.680176,0.722168,-0.751647,-0.159753,0.454738,1,1,1,0,-4,-3,-6,2
0,0.17041,-0.620605,0.707031,-0.748198,-0.156682,0.455715,2,0,-7,-8,0,-2,-1,-2
0,0.169922,-0.660156,0.698242,-0.747396,-0.154548,0.456718,-2,-3,1,0,-10,-5,-7,-1
0,0.165039,-0.69873,0.686523,-0.749292,-0.15262,0.45826,3,8,7,-13,-13,-3,-2,1
1,0.168945,-0.666504,0.683594,-0.748563,-0.151708,0.460052,-4,-12,-32,-6,-1,1,0,-1
1,0.177246,-0.647461,0.692871,-0.74729,-0.152681,0.460632,-1,-3,13,9,2,0,0,0
1,0.195801,-0.70459,0.706543,-0.7483,-0.154716,0.460162,-3,-12,-13,1,-2,-3,0,-3
1,0.189941,-0.720703,0.710938,-0.750383,-0.155846,0.459632,0,5,-2,-9,1,-1,1,1
1,0.168945,-0.711914,0.708984,-0.752696,-0.156058,0.459569,-2,-3,12,0,1,1,0,1
1,0.175293,-0.692383,0.716309,-0.754128,-0.156803,0.459716,0,4,-12,-5,-1,-1,-2,-1
1,0.186035,-0.694336,0.72998,-0.755566,-0.15813,0.45903,-3,-4,-6,-1,1,0,0,1
1,0.165039,-0.707031,0.731445,-0.757334,-0.158531,0.457751,-2,-3,-7,9,1,0,1,-1
1,0.154785,-0.708984,0.722656,-0.759308,-0.15828,0.457047,2,5,14,1,0,-1,-2,0
1,0.141113,-0.698242,0.720703,-0.760735,-0.157597,0.457008,1,-2,6,-7,-3,0,-1,1
1,0.155273,-0.685059,0.710449,-0.761986,-0.157698,0.457127,-2,-3,-47,-6,0,-2,-1,-2
1,0.164062,-0.685547,0.726562,-0.762394,-0.158154,0.456446,1,8,15,4,-1,-2,-1,-1
1,0.166992,-0.703125,0.734375,-0.764186,-0.159106,0.454461,-2,-4,-12,-8,2,-1,-1,-3
1,0.16748,-0.721191,0.725098,-0.767037,-0.1589,0.451771,1,2,15,6,-4,-2,-1,-2
1,0.160645,-0.743164,0.713379,-0.769206,-0.157204,0.449005,0,2,18,5,-1,0,-1,0
1,0.166504,-0.722168,0.705078,-0.769923,-0.155026,0.446196,2,-2,-23,-8,-3,1,-3,0
1,0.173828,-0.71582,0.720703,-0.769872,-0.152327,0.441962,-3,-11,-11,-2,2,-3,-6,-2
1,0.157715,-0.706055,0.726562,-0.769282,-0.148855,0.437184,-1,-7,-27,0,1,-3,4,0
1,0.104492,-0.705078,0.705078,-0.768524,-0.144943,0.434352,0,7,20,0,-4,7,-2,-1
1,0.0810547,-0.711914,0.683594,-0.768308,-0.142242,0.435475,0,0,-7,-8,1,2,1,1
1,0.122559,-0.697266,0.693848,-0.766336,-0.142463,0.43968,-3,-1,7,5,3,-1,0,1
1,0.148438,-0.688477,0.691406,-0.762849,-0.144359,0.445014,0,0,-2,8,2,-1,0,0
1,0.130371,-0.671387,0.683105,-0.757017,-0.14772,0.450956,1,-4,9,-4,-2,0,-1,0
1,0.111816,-0.679199,0.678711,-0.75088,-0.15497,0.458416,-1,-3,-7,4,0,0,-1,-1
1,0.208496,-0.654785,0.709961,-0.745652,-0.165336,0.465913,2,10,22,3,-2,0,-1,-1
1,0.232422,-0.693848,0.725586,-0.743061,-0.173721,0.474103,-5,-13,-63,-7,-3,-1,-1,1
1,0.225098,-0.707031,0.755371,-0.740988,-0.179405,0.482083,-1,0,29,-2,-1,-2,-1,-2
1,0.209473,-0.681641,0.749512,-0.738066,-0.184228,0.488062,-1,0,3,5,1,1,1,-1
1,0.216309,-0.643555,0.719727,-0.736324,-0.189844,0.492431,-1,4,4,-5,-1,1,0,-2
1,0.232422,-0.663574,0.726074,-0.735633,-0.195653,0.496141,1,1,26,4,2,1,0,-1
1,0.216309,-0.696777,0.738281,-0.734197,-0.200466,0.49956,-2,-2,-19,2,-2,-1,-2,-1
1,0.214844,-0.666992,0.730957,-0.730874,-0.204998,0.502617,-2,-6,-17,-8,3,1,0,-1
1,0.208984,-0.635254,0.727539,-0.727324,-0.209252,0.505503,1,4,20,5,-1,-1,-1,-1
1,0.214844,-0.633789,0.742188,-0.724941,-0.21333,0.508279,-2,2,4,2,4,-1,1,-1
1,0.23877,-0.659668,0.753418,-0.723546,-0.217261,0.510117,0,-4,1,-3,-1,-4,-2,-1
1,0.254395,-0.666992,0.755859,-0.722366,-0.220185,0.510642,1,1,11,15,3,2,2,-1
1,0.253418,-0.65918,0.748535,-0.720656,-0.222131,0.510537,-1,-3,-12,-20,-8,-4,-5,-2
1,0.243652,-0.654785,0.740723,-0.720252,-0.223373,0.510013,0,0,0,-4,-1,1,2,1
1,0.245117,-0.674805,0.741699,-0.721191,-0.224135,0.509575,1,-1,2,-2,-1,1,-1,-1
1,0.253418,-0.670898,0.739746,-0.721749,-0.224518,0.508502,-2,0,-5,6,-1,0,-1,1
1,0.244629,-0.658203,0.736328,-0.722321,-0.224489,0.506734,0,0,-9,1,1,0,1,0
1,0.23584,-0.647461,0.737793,-0.722359,-0.224447,0.504442,-1,1,-1,-4,-4,-2,-1,-2
1,0.220703,-0.648926,0.728516,-0.723282,-0.224402,0.502471,0,1,11,3,-2,2,0,-1
1,0.226074,-0.654297,0.745605,-0.723934,-0.224479,0.501024,-1,-2,-7,-9,-3,-3,-2,-3
1,0.216797,-0.651855,0.731445,-0.724537,-0.224383,0.500173,-2,-2,-6,3,1,0,1,0
1,0.212402,-0.645508,0.725586,-0.724862,-0.224508,0.49962,-2,2,7,-2,-1,-1,-1,0
1,0.208984,-0.658691,0.725586,-0.725271,-0.224669,0.499371,0,0,-3,2,1,0,0,1
1,0.224121,-0.654297,0.733398,-0.725242,-0.224646,0.49935,-1,-4,1,-7,-3,-2,0,0
1,0.219727,-0.667969,0.731934,-0.725934,-0.224726,0.499932,0,-5,-4,5,4,2,-2,-2
1,0.218262,-0.679199,0.73291,-0.727091,-0.224276,0.500932,-3,1,-1,-1,-3,1,1,0
1,0.216797,-0.67041,0.739746,-0.727739,-0.223437,0.502066,0,1,11,3,0,-1,-1,-1
1,0.204102,-0.653809,0.733887,-0.728104,-0.222619,0.50302,0,-2,-23,0,-1,0,0,0
1,0.211426,-0.650879,0.728027,-0.729009,-0.222775,0.503941,-1,2,3,-1,-2,-3,0,0
1,0.223145,-0.669434,0.735352,-0.730469,-0.223264,0.505114,1,0,2,-1,-2,1,-1,-2
1,0.223145,-0.682617,0.733398,-0.732211,-0.223601,0.506555,-1,0,-2,0,2,2,1,-1
1,0.21875,-0.690918,0.714355,-0.734369,-0.223924,0.507408,0,-2,6,-3,-1,-2,0,0
1,0.219727,-0.689453,0.685059,-0.737561,-0.224638,0.50689,-4,-7,-3,4,0,1,1,2
1,0.230957,-0.680664,0.669922,-0.742066,-0.225876,0.505394,1,-3,-1,-1,-1,0,-3,0
1,0.241699,-0.687012,0.69873,-0.746671,-0.226816,0.503529,-1,-2,-2,-5,0,-2,0,-1
1,0.250977,-0.69043,0.717773,-0.750659,-0.22736,0.501236,-2,4,2,-2,1,0,-1,-1
1,0.250977,-0.666504,0.744629,-0.752913,-0.227437,0.498508,-3,-3,-7,-2,1,0,0,-2
1,0.245117,-0.661133,0.746582,-0.754304,-0.227584,0.495903,1,-1,0,5,-2,-2,-2,-2
1,0.260742,-0.649902,0.760742,-0.754314,-0.227833,0.493718,-1,-7,3,-8,-2,0,-1,-2
1,0.262695,-0.649414,0.761719,-0.753344,-0.227913,0.492199,-2,-5,0,-2,-5,-2,-2,-1
1,0.251953,-0.64502,0.75,-0.751799,-0.227689,0.491513,0,1,-1,3,2,-3,1,1
1,0.242188,-0.661621,0.734863,-0.750703,-0.227273,0.491376,1,-3,2,4,1,0,0,0
1,0.233398,-0.669434,0.720703,-0.749857,-0.227555,0.49145,1,-3,-5,-5,1,1,0,1
1,0.231934,-0.674805,0.712891,-0.748824,-0.228516,0.491632,0,-7,-2,-5,-3,-1,-2,-1
1,0.23584,-0.675781,0.710449,-0.74832,-0.230131,0.492066,-6,-1,2,-3,-2,-2,-2,-1
1,0.23291,-0.66748,0.70166,-0.748174,-0.231927,0.49278,-2,2,0,-7,-8,-4,-2,1
1,0.231445,-0.660156,0.691406,-0.748771,-0.234258,0.493611,1,1,0,0,3,0,0,-2
1,0.230469,-0.658203,0.696289,-0.749231,-0.236482,0.494508,0,0,2,1,8,1,-2,1
1,0.223633,-0.658203,0.695312,-0.750271,-0.238125,0.495825,1,-3,-1,-5,-7,-2,-1,-2
1,0.215332,-0.664062,0.711914,-0.751359,-0.239111,0.497013,0,-4,-1,-59,-20,-8,-1,-1
1,0.211426,-0.683594,0.742188,-0.753013,-0.239559,0.497831,-3,-6,-1,15,6,0,-1,0
1,0.21582,-0.711914,0.746582,-0.754497,-0.239874,0.49869,-2,-4,0,-19,-10,0,1,-2
1,0.226074,-0.699707,0.742676,-0.755218,-0.240612,0.499701,4,4,-1,33,6,1,-1,0
1,0.240723,-0.677246,0.737793,-0.75496,-0.241253,0.500724,-3,-1,-3,-20,-19,-8,-2,-1
1,0.245605,-0.682129,0.722168,-0.754813,-0.24148,0.502138,-1,-2,-2,-6,-10,-5,-1,1
1,0.256348,-0.685547,0.715332,-0.754516,-0.241664,0.503633,0,-2,0,3,-4,-3,0,-2
1,0.265137,-0.682129,0.69873,-0.754693,-0.242191,0.505515,-1,-2,1,-3,-6,-4,-1,-2
1,0.274902,-0.681152,0.696777,-0.754573,-0.243043,0.506925,-1,-2,0,28,19,11,1,-3
1,0.271973,-0.678711,0.688965,-0.754828,-0.244014,0.507933,-2,0,1,-14,-8,2,1,2
1,0.265625,-0.679688,0.681152,-0.755019,-0.244104,0.508016,-1,1,-3,-3,13,4,0,-1
1,0.26416,-0.677734,0.68457,-0.756283,-0.24522,0.507959,0,3,-2,10,17,6,2,1
1,0.266113,-0.685547,0.704102,-0.757223,-0.246039,0.507436,0,4,-2,11,-17,-15,-4,-3
1,0.25,-0.694336,0.707031,-0.75828,-0.245765,0.506477,-2,5,-1,-15,7,8,2,1
1,0.242676,-0.674316,0.713867,-0.758504,-0.245104,0.50476,-1,7,0,27,7,0,0,0
1,0.232422,-0.678223,0.715332,-0.759181,-0.244361,0.502706,0,0,1,-9,-16,-4,-1,0
1,0.239746,-0.668457,0.718262,-0.75911,-0.244196,0.500863,0,1,-3,0,5,0,0,0
1,0.242188,-0.680664,0.724121,-0.759529,-0.244034,0.499269,-6,-3,-6,-20,3,1,-1,-2
1,0.248047,-0.667969,0.727539,-0.759212,-0.244109,0.497746,0,0,1,-2,7,-3,0,-2
1,0.241699,-0.670898,0.722656,-0.75899,-0.244107,0.496752,-6,-2,-1,-23,-17,-2,-2,-3
1,0.243164,-0.66748,0.710449,-0.758701,-0.244499,0.496178,1,-3,1,36,29,6,-1,1
1,0.246582,-0.679199,0.713867,-0.758661,-0.245156,0.496313,4,-4,0,5,-8,-6,5,2
1,0.254395,-0.671387,0.708008,-0.758602,-0.246022,0.496669,-4,25,2,-5,4,6,-6,1
1,0.242676,-0.682617,0.717285,-0.75884,-0.24622,0.497481,3,3,-4,-4,-4,-2,0,2
1,0.244141,-0.674805,0.712891,-0.758675,-0.246316,0.498429,-3,-4,1,1,-9,-4,-3,-2
1,0.245605,-0.679199,0.717285,-0.758613,-0.246472,0.499157,-1,0,-2,15,0,-7,-2,-1
1,0.250977,-0.674805,0.706055,-0.758497,-0.246921,0.49986,-1,-4,1,-16,-3,6,3,-1
1,0.254395,-0.685059,0.704102,-0.75863,-0.247297,0.500589,2,-2,-1,-33,-8,-6,-2,0
1,0.257812,-0.67627,0.706543,-0.758757,-0.247782,0.501094,-1,3,-1,33,22,7,2,0
1,0.257812,-0.674316,0.708496,-0.758809,-0.247896,0.501154,0,-1,-1,10,-9,-2,-3,-1
1,0.250977,-0.673828,0.699219,-0.758809,-0.247896,0.501154,-2,-6,-1,11,-9,-6,0,-2
1,0.255859,-0.674316,0.705078,-0.758809,-0.247896,0.501154,-2,-4,-6,18,16,6,2,-2
1,0.249512,-0.676758,0.697754,-0.758861,-0.248009,0.501215,-1,-2,-3,-21,-6,2,0,-2
1,0.257812,-0.681641,0.707031,-0.758982,-0.248027,0.501115,0,4,5,-4,3,-1,-3,-6
1,0.253418,-0.682129,0.704102,-0.759034,-0.248141,0.501176,0,-11,0,-25,-26,-14,-6,1
1,0.255371,-0.675781,0.711426,-0.758717,-0.247735,0.500931,-1,-10,-5,-42,-8,2,2,-1
1,0.252441,-0.67627,0.710449,-0.758554,-0.247501,0.500525,0,-3,2,16,7,1,1,0
