timestamp,x,y,z,w
336684013152,-0.149597,-0.065979,0.156677,0.973999
336684028166,-0.149597,-0.065979,0.156677,0.973999
336684050675,-0.149597,-0.065979,0.156677,0.973999
336684073200,-0.149658,-0.065979,0.156677,0.973999
336684091032,-0.149658,-0.065979,0.156677,0.973999
336684110665,-0.149658,-0.065918,0.156677,0.973999
336684133241,-0.149353,-0.0657959,0.15686,0.973999
336684165899,-0.148926,-0.0657349,0.157043,0.97406
336684170723,-0.14856,-0.0656128,0.157227,0.97406
336684193274,-0.148438,-0.0656738,0.157227,0.974121
336684211164,-0.148499,-0.0656738,0.157227,0.974121
336684230711,-0.14856,-0.0656738,0.157227,0.97406
336684253170,-0.148682,-0.0658569,0.157349,0.97406
336684276378,-0.148682,-0.0658569,0.157349,0.97406
336684290714,-0.148682,-0.0658569,0.157349,0.97406
336684313220,-0.148682,-0.0658569,0.157349,0.97406
336684329644,-0.148682,-0.0658569,0.157349,0.97406
336684350759,-0.148682,-0.0658569,0.157349,0.97406
336684373242,-0.148682,-0.0658569,0.157349,0.97406
336684389658,-0.148682,-0.0657959,0.157349,0.97406
336684410744,-0.148682,-0.0658569,0.157349,0.97406
336684433180,-0.148743,-0.0658569,0.157349,0.97406
336684455736,-0.148743,-0.0658569,0.157349,0.973999
336684470665,-0.148743,-0.0658569,0.157349,0.973999
336684493294,-0.148743,-0.0658569,0.157349,0.973999
336684509614,-0.148743,-0.0657959,0.157349,0.973999
336684532199,-0.148804,-0.0657959,0.157349,0.973999
336684553225,-0.148804,-0.0658569,0.157349,0.973999
336684569756,-0.148804,-0.0658569,0.157349,0.973999
336684590729,-0.148804,-0.0658569,0.157349,0.973999
336684613185,-0.148865,-0.0658569,0.157349,0.973999
336684629636,-0.148865,-0.0658569,0.157349,0.973999
336684650766,-0.148865,-0.065918,0.157349,0.973999
336684673260,-0.148865,-0.065918,0.157349,0.973999
336684689622,-0.148926,-0.065918,0.157349,0.973999
336684710701,-0.148926,-0.0658569,0.157349,0.973999
336684733175,-0.148926,-0.0658569,0.157349,0.973999
336684749699,-0.148926,-0.0658569,0.157349,0.973999
336684770717,-0.148926,-0.0658569,0.157349,0.973999
336684793229,-0.148987,-0.065918,0.157349,0.973999
336684809703,-0.148987,-0.065918,0.157349,0.973999
336684830716,-0.148987,-0.065918,0.157349,0.973999
336684853325,-0.148987,-0.065918,0.157349,0.973999
336684869677,-0.148987,-0.065918,0.157349,0.973999
336684890753,-0.149048,-0.065918,0.157349,0.973999
336684913265,-0.149048,-0.065918,0.157349,0.973999
336684929570,-0.149048,-0.065918,0.157349,0.973999
336684950778,-0.149109,-0.065918,0.157349,0.973938
336684973242,-0.149109,-0.065918,0.157349,0.973938
336684991104,-0.149109,-0.065918,0.157349,0.973938
336685010750,-0.14917,-0.065918,0.157349,0.973938
336685033215,-0.14917,-0.065918,0.157349,0.973938
336685049657,-0.14917,-0.065979,0.157349,0.973938
336685070827,-0.14917,-0.065979,0.157349,0.973938
336685093207,-0.14917,-0.065979,0.157349,0.973938
336685115757,-0.14917,-0.06604,0.157349,0.973938
336685132182,-0.14917,-0.06604,0.157349,0.973938
336685153264,-0.149231,-0.06604,0.157349,0.973938
336685169714,-0.149231,-0.06604,0.157349,0.973938
336685192212,-0.149292,-0.06604,0.157349,0.973938
336685213237,-0.149292,-0.0661011,0.157349,0.973938
336685235782,-0.149292,-0.0661011,0.157349,0.973938
336685252215,-0.149292,-0.0661011,0.157349,0.973938
336685273252,-0.149292,-0.0661011,0.157349,0.973938
336685291103,-0.149292,-0.0661011,0.157349,0.973938
336685312246,-0.149292,-0.0661011,0.157349,0.973938
336685333249,-0.149353,-0.0661011,0.157349,0.973938
336685349714,-0.149353,-0.0661011,0.157349,0.973938
336685378275,-0.149353,-0.0661011,0.157349,0.973938
336685394729,-0.149353,-0.0661011,0.157349,0.973938
336685409651,-0.149353,-0.0661011,0.157349,0.973938
336685438281,-0.149353,-0.0661011,0.157349,0.973938
336685453187,-0.149414,-0.0661011,0.157349,0.973938
336685469713,-0.149414,-0.0661621,0.157349,0.973938
336685492205,-0.149414,-0.0661621,0.157349,0.973938
336685513320,-0.149414,-0.0661621,0.157349,0.973877
336685529717,-0.149414,-0.0661621,0.157349,0.973877
336685552274,-0.149414,-0.0661621,0.157349,0.973877
336685573294,-0.149475,-0.0661621,0.157349,0.973877
336685589689,-0.149475,-0.0661621,0.157349,0.973877
336685612250,-0.149475,-0.0661621,0.157349,0.973877
336685633277,-0.14917,-0.0661621,0.157593,0.973938
336685649713,-0.14856,-0.0661621,0.157959,0.973938
336685673630,-0.147888,-0.0662231,0.158447,0.973938
336685693928,-0.1474,-0.0662842,0.158752,0.973999
336685710353,-0.14679,-0.0664062,0.158936,0.973999
336685731450,-0.146484,-0.0664062,0.158997,0.97406
336685753716,-0.146423,-0.0664673,0.158936,0.97406
336685768920,-0.146423,-0.0664673,0.158936,0.97406
336685791393,-0.146606,-0.0662231,0.158813,0.97406
336685813917,-0.146606,-0.0662231,0.158813,0.97406
336685828947,-0.146851,-0.0661011,0.15863,0.97406
336685851483,-0.146912,-0.065918,0.158447,0.974121
336685873754,-0.147034,-0.0657349,0.158142,0.974182
336685888947,-0.147095,-0.0654907,0.157715,0.974243
336685911427,-0.147156,-0.0651245,0.156982,0.974365
336685933926,-0.147278,-0.0645752,0.155762,0.974609
336685948951,-0.147644,-0.0639648,0.153625,0.974915
336685971432,-0.148376,-0.0632935,0.150635,0.975281
336685993740,-0.149231,-0.0621948,0.146667,0.97583
336686010309,-0.150085,-0.0606079,0.141541,0.976562
336686031380,-0.15094,-0.0591431,0.135132,0.977478
336686053992,-0.151672,-0.0576782,0.127319,0.978455
336686068924,-0.152283,-0.0567017,0.118225,0.979553
336686091236,-0.152222,-0.0560913,0.107849,0.980835
336686113937,-0.151855,-0.0558472,0.0962524,0.982117
336686128899,-0.151733,-0.0564575,0.0839233,0.983215
336686151450,-0.151978,-0.0574951,0.071106,0.984131
336686173784,-0.152161,-0.0582886,0.0581665,0.984924
336686188890,-0.15155,-0.0587158,0.0452271,0.985657
336686211380,-0.15094,-0.059082,0.0325317,0.986206
336686233977,-0.15033,-0.0596313,0.0200806,0.986633
336686248889,-0.149719,-0.0600586,0.00787354,0.986877
336686271424,-0.14856,-0.0601807,-0.00427246,0.987061
336686293873,-0.147339,-0.0601196,-0.0163574,0.987122
336686310374,-0.146362,-0.0600586,-0.0283813,0.987
336686331558,-0.145691,-0.0596924,-0.0404053,0.986694
336686353958,-0.145325,-0.0587769,-0.0525513,0.986206
336686370430,-0.144836,-0.057312,-0.0646973,0.985657
336686391433,-0.144958,-0.0551147,-0.0766602,0.984924
336686413998,-0.145447,-0.0524292,-0.0883789,0.984009
336686430368,-0.145874,-0.0488892,-0.0994263,0.983032
336686451475,-0.146423,-0.0441895,-0.109924,0.982056
336686473987,-0.146484,-0.0387573,-0.119507,0.981201
336686490422,-0.146301,-0.03302,-0.128174,0.980347
336686511507,-0.146057,-0.0264282,-0.135559,0.979553
336686534021,-0.144897,-0.0186157,-0.142029,0.979004
336686550411,-0.142944,-0.00939941,-0.147827,0.978577
336686571431,-0.140381,0.0010376,-0.152771,0.97821
336686601434,-0.137146,0.0126343,-0.156921,0.977966
336686610341,-0.134399,0.0258179,-0.160461,0.977478
336686631394,-0.131287,0.0410156,-0.163452,0.976929
336686655352,-0.126831,0.0578613,-0.165527,0.976257
336686670415,-0.12207,0.0755005,-0.166504,0.975525
336686691487,-0.117737,0.0942993,-0.166077,0.974487
336686713989,-0.112488,0.113892,-0.164246,0.973328
336686730386,-0.106689,0.133789,-0.161743,0.971863
336686751506,-0.10144,0.15387,-0.157959,0.970032
336686773710,-0.0963135,0.173523,-0.152832,0.968079
336686790384,-0.0908813,0.192505,-0.146973,0.965942
336686811537,-0.0858154,0.21051,-0.140442,0.963623
336686834012,-0.081665,0.227417,-0.132996,0.961182
336686850363,-0.0772705,0.242737,-0.12439,0.958923
336686871432,-0.0734863,0.25708,-0.114807,0.956726
336686893990,-0.0704346,0.269836,-0.104309,0.95459
336686910385,-0.0681152,0.280762,-0.0930786,0.95282
336686931502,-0.0662842,0.290344,-0.0814819,0.951111
336686954001,-0.0645142,0.298889,-0.0700073,0.949463
336686970449,-0.0629883,0.306396,-0.0582886,0.947998
336686991448,-0.0620728,0.312622,-0.0463257,0.946655
336687013986,-0.0615845,0.317688,-0.0343628,0.945496
336687029719,-0.0612183,0.321899,-0.022522,0.944519
336687051476,-0.0614624,0.325195,-0.0108643,0.943542
336687074013,-0.0617676,0.327698,0.0010376,0.942749
336687089723,-0.0619507,0.329285,0.0130615,0.942078
336687111405,-0.0627441,0.330139,0.0252686,0.941467
336687133760,-0.0639648,0.329956,0.0375977,0.94104
336687156430,-0.0652466,0.328857,0.0501099,0.940735
336687171455,-0.0665283,0.326843,0.0623779,0.940613
336687201462,-0.0675049,0.32373,0.074646,0.940735
336687223939,-0.0685425,0.319397,0.0870361,0.941101
336687232907,-0.0697021,0.313965,0.0997925,0.941589
336687253700,-0.0705566,0.307739,0.112671,0.942078
336687271205,-0.0714722,0.300598,0.12561,0.942688
336687292873,-0.0714722,0.292236,0.138489,0.943542
336687313962,-0.0713501,0.283203,0.150757,0.944397
336687329750,-0.0717163,0.273621,0.162659,0.945251
336687352860,-0.0718384,0.263306,0.174377,0.946045
336687373722,-0.0716553,0.252625,0.185486,0.946838
336687389710,-0.0720825,0.241577,0.196045,0.947571
336687412902,-0.0727539,0.229431,0.206299,0.948364
336687433974,-0.072937,0.216492,0.216248,0.949219
336687449770,-0.072998,0.203308,0.225464,0.949951
336687472880,-0.072876,0.190002,0.233643,0.950745
336687493961,-0.0724487,0.175903,0.24115,0.951599
336687516435,-0.0718384,0.161133,0.247864,0.952576
336687532858,-0.0716553,0.146606,0.253662,0.953369
336687553985,-0.071167,0.13269,0.258667,0.954102
336687569735,-0.0706177,0.119141,0.263184,0.954712
336687592909,-0.0704346,0.105774,0.266724,0.955322
336687613949,-0.0710449,0.0927124,0.269409,0.955872
336687636901,-0.0709839,0.0801392,0.27124,0.956482
336687652922,-0.0700684,0.0683594,0.272461,0.957153
336687673957,-0.069397,0.0569458,0.272766,0.957825
336687689702,-0.0688477,0.0462036,0.272156,0.958618
336687712859,-0.0675049,0.036438,0.270813,0.959534
336687733975,-0.0651245,0.0273438,0.268799,0.960571
336687756487,-0.0629883,0.0185547,0.26593,0.961731
336687772907,-0.0613403,0.010376,0.261841,0.963074
336687793972,-0.0592651,0.00384521,0.256653,0.964661
336687809748,-0.0565796,-0.00128174,0.25061,0.966431
336687832923,-0.0541382,-0.0057373,0.243347,0.968384
336687854002,-0.0523071,-0.00976562,0.234863,0.97052
336687869759,-0.0507202,-0.0127563,0.225525,0.972778
336687892906,-0.0490723,-0.0148926,0.215393,0.975159
336687913984,-0.0471191,-0.0165405,0.204895,0.977478
336687929729,-0.0454102,-0.0181885,0.193787,0.979797
336687952880,-0.0440063,-0.0198364,0.182007,0.982056
336687974009,-0.0424194,-0.0214844,0.169495,0.984375
336687989756,-0.0405884,-0.0233765,0.156433,0.986572
336688012258,-0.0383301,-0.0256348,0.143066,0.988586
336688033750,-0.0363159,-0.0281372,0.129883,0.990417
336688049782,-0.0344238,-0.0308838,0.116577,0.992065
336688072264,-0.0332031,-0.0339355,0.102905,0.99353
336688094016,-0.0327148,-0.0367432,0.0889893,0.994812
336688109825,-0.0319824,-0.0391235,0.0751343,0.99585
336688132298,-0.0316162,-0.0411987,0.0615845,0.996704
336688155463,-0.0327148,-0.0430908,0.0480347,0.997375
336688169774,-0.0344849,-0.0443726,0.0343018,0.997803
336688192258,-0.0359497,-0.0447998,0.0211792,0.998108
336688215487,-0.0372314,-0.0449219,0.00860596,0.99823
336688229782,-0.0395508,-0.0448608,-0.00360107,0.998169
336688266473,-0.0426025,-0.0444336,-0.015564,0.997986
336688275559,-0.0456543,-0.0430908,-0.0267334,0.99762
336688296634,-0.0484009,-0.0414429,-0.0368652,0.997253
336688312304,-0.0509644,-0.039917,-0.0458984,0.996826
336688335499,-0.0543213,-0.038269,-0.0542603,0.996277
336688356530,-0.0579224,-0.0365601,-0.0617065,0.995728
336688372333,-0.06073,-0.034729,-0.0680542,0.995178
336688395562,-0.0631714,-0.0330811,-0.0731812,0.994751
336688416622,-0.0658569,-0.0316772,-0.0772095,0.994324
336688432310,-0.0683594,-0.0307617,-0.0799561,0.993958
336688456224,-0.0702515,-0.0302734,-0.0814209,0.993713
336688476572,-0.0718994,-0.0300903,-0.081543,0.993591
336688492324,-0.0740356,-0.0303345,-0.0802612,0.99353
336688515563,-0.076355,-0.0311279,-0.0776978,0.99353
336688536307,-0.0788574,-0.0320435,-0.0739136,0.993591
336688552327,-0.081665,-0.0328369,-0.0689697,0.993713
336688575556,-0.0846558,-0.0332642,-0.0626831,0.993835
336688596657,-0.0877686,-0.0332642,-0.0551758,0.994019
336688612342,-0.0910034,-0.0331421,-0.046814,0.994202
336688635449,-0.0942993,-0.03302,-0.0377808,0.994263
336688656487,-0.0975952,-0.0325928,-0.0283203,0.994263
336688672395,-0.101257,-0.0321045,-0.0181274,0.994141
336688695562,-0.105347,-0.0324097,-0.00714111,0.993835
336688716610,-0.109619,-0.0333862,0.00463867,0.993347
336688732343,-0.114075,-0.03479,0.0174561,0.992676
336688755552,-0.117859,-0.0361938,0.0311279,0.991882
336688776538,-0.121216,-0.0377808,0.0457153,0.990845
336688792298,-0.124023,-0.0401001,0.0610962,0.989563
336688805936,-0.12616,-0.0430298,0.0773926,0.988037
336688828335,-0.127808,-0.0463257,0.0942383,0.986206
336688851608,-0.129944,-0.0495605,0.111328,0.983948
336688865884,-0.132202,-0.0529785,0.128479,0.981384
336688888431,-0.133911,-0.0566406,0.145508,0.978577
336688911600,-0.135132,-0.0603638,0.162231,0.975586
336688925939,-0.135742,-0.0637207,0.178467,0.972412
336688948409,-0.135803,-0.0668335,0.19397,0.969238
336688971612,-0.135925,-0.0701294,0.208557,0.965942
336688985914,-0.135681,-0.0734863,0.221985,0.962708
336689008409,-0.134705,-0.0765381,0.233948,0.959778
336689031619,-0.133484,-0.0792847,0.244324,0.957153
336689045936,-0.131897,-0.0822144,0.252747,0.954956
336689068427,-0.130249,-0.0853882,0.258911,0.953247
336689091603,-0.129028,-0.088501,0.263123,0.951965
336689105954,-0.128235,-0.0912476,0.265686,0.951111
336689128416,-0.12738,-0.0933228,0.26709,0.950623
336689151635,-0.12677,-0.0948486,0.267212,0.9505
336689165980,-0.126709,-0.0963135,0.266357,0.950623
336689188428,-0.127075,-0.0974731,0.265137,0.950806
336689211649,-0.127869,-0.0982056,0.264038,0.950928
336689225946,-0.128967,-0.0986328,0.263245,0.950928
336689248400,-0.129883,-0.098938,0.262695,0.950928
336689271320,-0.130371,-0.0993652,0.262329,0.950928
336689285966,-0.130981,-0.0997925,0.262146,0.950867
336689308407,-0.131775,-0.100159,0.261963,0.950745
336689331572,-0.132507,-0.100159,0.261597,0.950745
336689345887,-0.132935,-0.0999146,0.260315,0.95105
336689368407,-0.134216,-0.0994263,0.258911,0.951294
336689391619,-0.135742,-0.0992432,0.257996,0.951355
336689405939,-0.13623,-0.0983887,0.25708,0.95166
336689428447,-0.137451,-0.0974731,0.255981,0.951843
336689451623,-0.138367,-0.0971069,0.255676,0.951843
336689465962,-0.138855,-0.0970459,0.255981,0.951721
336689488456,-0.139038,-0.0966187,0.255981,0.951721
336689511652,-0.139465,-0.0960693,0.255676,0.951782
336689525967,-0.140381,-0.0959473,0.25531,0.951782
336689548476,-0.140442,-0.0958862,0.25531,0.951721
336689571619,-0.140564,-0.0960693,0.255005,0.951782
336689585975,-0.14093,-0.0961914,0.254456,0.951904
336689608332,-0.141113,-0.0957642,0.253601,0.952148
336689631623,-0.14209,-0.0952148,0.252747,0.952271
336689645951,-0.143005,-0.0947876,0.252014,0.952393
336689668474,-0.143127,-0.0942993,0.250793,0.952698
336689691625,-0.144348,-0.0934448,0.249451,0.952942
336689705908,-0.145203,-0.0930786,0.249512,0.952881
336689728457,-0.144836,-0.0930176,0.25,0.95282
336689751616,-0.144592,-0.0931396,0.249939,0.95282
336689765904,-0.144287,-0.0932007,0.249268,0.953064
336689788381,-0.14502,-0.0928345,0.248718,0.953125
336689811627,-0.145813,-0.0927124,0.248657,0.953003
336689825951,-0.145935,-0.0926514,0.248657,0.953003
336689848492,-0.145813,-0.0926514,0.248413,0.953064
336689871599,-0.145752,-0.0926514,0.247803,0.953247
336689885955,-0.145813,-0.0925903,0.247864,0.953247
336689908414,-0.145447,-0.0926514,0.248474,0.953125
336689931709,-0.144958,-0.0926514,0.249023,0.953064
336689945992,-0.14386,-0.0928345,0.249023,0.953247
336689968503,-0.14325,-0.0933228,0.248169,0.953491
336689991560,-0.144165,-0.0936279,0.247925,0.953369
336690005910,-0.144226,-0.0936279,0.247925,0.953369
336690028456,-0.144287,-0.0935059,0.247375,0.953491
336690051024,-0.14502,-0.0936279,0.246277,0.953674
336690065984,-0.145874,-0.0935669,0.245544,0.953735
336690088405,-0.146545,-0.0933228,0.2453,0.953735
336690104822,-0.146545,-0.0932007,0.2453,0.953735
336690125982,-0.146484,-0.0933228,0.245117,0.953796
336690148466,-0.146301,-0.09375,0.244873,0.953857
336690164928,-0.146118,-0.0941162,0.24469,0.953857
336690185910,-0.145935,-0.0940552,0.244751,0.953857
336690208488,-0.14563,-0.093689,0.244873,0.953918
336690224917,-0.145386,-0.09375,0.244873,0.953979
336690245949,-0.145264,-0.0941162,0.24469,0.953979
336690268543,-0.145325,-0.0941162,0.24469,0.953979
336690284908,-0.145386,-0.0939941,0.244934,0.953918
336690305980,-0.145386,-0.0939941,0.244934,0.953918
336690328416,-0.145386,-0.0939941,0.244934,0.953918
336690350997,-0.145447,-0.0939941,0.244934,0.953918
336690365952,-0.145447,-0.0938721,0.245117,0.953857
336690388464,-0.145203,-0.0939331,0.245178,0.953918
336690404948,-0.145264,-0.0939331,0.245178,0.953918
336690425993,-0.145203,-0.0939331,0.245178,0.953918
336690448539,-0.145264,-0.0939331,0.245178,0.953918
336690470933,-0.145264,-0.0939331,0.245178,0.953857
336690485957,-0.145325,-0.0938721,0.245178,0.953857
336690508426,-0.145264,-0.093689,0.245117,0.953918
336690524843,-0.145325,-0.093689,0.245117,0.953918
336690546059,-0.145325,-0.093689,0.245117,0.953918
336690568484,-0.145386,-0.093689,0.245117,0.953918
336690584966,-0.145386,-0.0936279,0.245117,0.953918
336690606169,-0.145325,-0.0936279,0.245361,0.953857
336690628426,-0.145386,-0.093689,0.245544,0.953796
336690644930,-0.145325,-0.09375,0.245789,0.953735
336690665907,-0.145386,-0.09375,0.245789,0.953735
336690688539,-0.145386,-0.09375,0.245789,0.953735
336690704903,-0.145447,-0.093689,0.245789,0.953735
336690726087,-0.145447,-0.093689,0.245789,0.953735
336690748520,-0.145325,-0.0935669,0.24585,0.953735
336690764887,-0.145386,-0.0935669,0.24585,0.953735
336690786028,-0.145264,-0.0935669,0.245972,0.953735
336690808501,-0.145081,-0.0933838,0.246277,0.953674
336690824898,-0.144836,-0.0933228,0.246643,0.953613
336690847398,-0.14447,-0.0933838,0.247009,0.953613
336690868426,-0.144348,-0.0936279,0.247742,0.953369
336690884942,-0.14386,-0.0939331,0.248596,0.953247
336690907425,-0.143616,-0.0942383,0.249451,0.953003
336690929993,-0.143311,-0.0947876,0.250244,0.952759
336690944869,-0.142395,-0.0947876,0.250793,0.952759
336690967402,-0.142212,-0.0950317,0.25116,0.952698
336690988468,-0.142395,-0.0956421,0.251709,0.952454
336691004955,-0.142395,-0.0957642,0.252502,0.952209
336691027510,-0.142273,-0.0957642,0.253235,0.952026
336691048420,-0.141968,-0.0957031,0.253479,0.952026
336691064876,-0.141968,-0.0956421,0.253479,0.952026
336691087354,-0.142273,-0.0958252,0.253174,0.952087
336691108520,-0.142883,-0.0967407,0.253174,0.951904
336691124906,-0.1427,-0.0977783,0.253479,0.951721
336691147399,-0.142761,-0.0983887,0.253601,0.951599
336691168481,-0.142761,-0.0983887,0.253601,0.951599
336691184901,-0.142883,-0.0979614,0.253296,0.951721
336691207358,-0.143066,-0.0976562,0.252869,0.951843
336691228576,-0.14325,-0.0976562,0.252686,0.951843
336691244908,-0.143372,-0.0976562,0.252686,0.951843
336691267459,-0.143311,-0.0974121,0.252686,0.951904
336691288481,-0.14325,-0.0973511,0.252808,0.951843
336691304912,-0.143127,-0.0974731,0.253113,0.951782
336691327476,-0.142456,-0.0976562,0.253174,0.951843
336691348573,-0.14209,-0.0977783,0.252991,0.951904
336691364957,-0.142151,-0.0977783,0.252991,0.951904
336691387436,-0.142273,-0.0979614,0.252747,0.951965
336691408512,-0.142273,-0.0979004,0.252136,0.952148
336691424990,-0.142822,-0.0980835,0.251526,0.952209
336691447437,-0.14325,-0.0983276,0.250916,0.952271
336691468461,-0.143616,-0.0985718,0.250549,0.952271
336691484907,-0.144165,-0.0986328,0.250183,0.952271
336691507431,-0.144348,-0.0986328,0.249756,0.952393
336691528548,-0.144714,-0.0982056,0.249268,0.952454
336691544913,-0.144958,-0.0980835,0.248962,0.952515
336691567435,-0.145447,-0.0983276,0.248901,0.952454
336691588513,-0.145447,-0.0983276,0.248901,0.952454
336691604920,-0.145569,-0.0983276,0.248657,0.952515
336691627488,-0.145752,-0.0980835,0.248108,0.952637
336691648401,-0.146484,-0.0981445,0.24823,0.952515
336691664928,-0.146545,-0.0981445,0.24823,0.952454
336691687485,-0.146729,-0.0983276,0.24823,0.952454
336691708501,-0.146973,-0.0984497,0.248108,0.952393
336691724937,-0.146973,-0.0984497,0.248108,0.952393
336691747612,-0.147095,-0.0980835,0.248169,0.952393
336691769965,-0.147278,-0.0977783,0.248291,0.952393
336691786429,-0.147034,-0.0977173,0.248352,0.952393
336691807459,-0.147034,-0.0977173,0.248352,0.952393
336691829908,-0.146851,-0.0975342,0.248352,0.952454
336691844959,-0.146851,-0.0975342,0.248352,0.952454
336691867488,-0.146851,-0.0976562,0.248657,0.952393
336691889938,-0.146667,-0.0975952,0.24884,0.952332
336691904129,-0.146484,-0.0975952,0.248657,0.952393
336691926715,-0.146484,-0.0976562,0.248474,0.952454
336691949176,-0.146545,-0.0976562,0.248474,0.952454
336691965580,-0.146545,-0.0976562,0.248474,0.952454
336691986711,-0.146545,-0.0976562,0.248474,0.952454
336692009231,-0.146301,-0.0975342,0.248291,0.952576
