timestamp,roll,pitch,yaw
336683308069,-0.317411,-0.0820411,0.33208
336683330601,-0.317411,-0.0820411,0.33208
336683353572,-0.317411,-0.0820411,0.33208
336683368160,-0.317536,-0.0820219,0.332088
336683390646,-0.317536,-0.0820219,0.332088
336683413157,-0.317661,-0.0820027,0.332096
336683428133,-0.317661,-0.0820027,0.332096
336683450641,-0.317661,-0.0820027,0.332096
336683473183,-0.317786,-0.0819836,0.332103
336683488238,-0.317786,-0.0819836,0.332103
336683510716,-0.317786,-0.0819836,0.332103
336683533210,-0.317809,-0.0821028,0.332126
336683548188,-0.317934,-0.0820837,0.332133
336683570684,-0.31791,-0.0819644,0.332111
336683593208,-0.31791,-0.0819644,0.332111
336683608234,-0.31791,-0.0819644,0.332111
336683630637,-0.318035,-0.0819452,0.332119
336683653174,-0.318035,-0.0819452,0.332119
336683668199,-0.318018,-0.0819371,0.3321
336683690686,-0.318142,-0.0819179,0.332108
336683713220,-0.318142,-0.0819179,0.332108
336683729627,-0.318142,-0.0819179,0.332108
336683752173,-0.318142,-0.0819179,0.332108
336683773231,-0.318142,-0.0819179,0.332108
336683788210,-0.318267,-0.0818987,0.332116
336683810661,-0.318267,-0.0818987,0.332116
336683833203,-0.318267,-0.0818987,0.332116
336683848214,-0.318267,-0.0818987,0.332116
336683870686,-0.318392,-0.0818795,0.332123
336683893287,-0.318392,-0.0818795,0.332123
336683908172,-0.318392,-0.0818795,0.332123
336683938839,-0.318392,-0.0818795,0.332123
336683953188,-0.318517,-0.0818603,0.332131
336683968191,-0.318493,-0.081741,0.332108
336683990751,-0.318493,-0.081741,0.332108
336684013152,-0.318493,-0.081741,0.332108
336684028166,-0.318493,-0.081741,0.332108
336684050675,-0.318493,-0.081741,0.332108
336684073200,-0.318618,-0.0817218,0.332116
336684091032,-0.318618,-0.0817218,0.332116
336684110665,-0.318595,-0.0816025,0.332093
336684133241,-0.317948,-0.081405,0.332386
336684165899,-0.317091,-0.0813736,0.332704
336684170723,-0.316319,-0.0811958,0.33299
336684193274,-0.316111,-0.0813616,0.333015
336684211164,-0.316235,-0.0813424,0.333023
336684230711,-0.316343,-0.0813151,0.333012
336684253170,-0.316677,-0.081598,0.333346
336684276378,-0.316677,-0.081598,0.333346
336684290714,-0.316677,-0.081598,0.333346
336684313220,-0.316677,-0.081598,0.333346
336684329644,-0.316677,-0.081598,0.333346
336684350759,-0.316677,-0.081598,0.333346
336684373242,-0.316677,-0.081598,0.333346
336684389658,-0.316654,-0.0814787,0.333323
336684410744,-0.316677,-0.081598,0.333346
336684433180,-0.316802,-0.0815788,0.333353
336684455736,-0.316785,-0.0815707,0.333335
336684470665,-0.316785,-0.0815707,0.333335
336684493294,-0.316785,-0.0815707,0.333335
336684509614,-0.316761,-0.0814514,0.333312
336684532199,-0.316886,-0.0814321,0.33332
336684553225,-0.31691,-0.0815514,0.333343
336684569756,-0.31691,-0.0815514,0.333343
336684590729,-0.31691,-0.0815514,0.333343
336684613185,-0.317034,-0.0815322,0.33335
336684629636,-0.317034,-0.0815322,0.33335
336684650766,-0.317058,-0.0816514,0.333373
336684673260,-0.317058,-0.0816514,0.333373
336684689622,-0.317182,-0.0816322,0.33338
336684710701,-0.317159,-0.0815129,0.333358
336684733175,-0.317159,-0.0815129,0.333358
336684749699,-0.317159,-0.0815129,0.333358
336684770717,-0.317159,-0.0815129,0.333358
336684793229,-0.317307,-0.0816129,0.333388
336684809703,-0.317307,-0.0816129,0.333388
336684830716,-0.317307,-0.0816129,0.333388
336684853325,-0.317307,-0.0816129,0.333388
336684869677,-0.317307,-0.0816129,0.333388
336684890753,-0.317432,-0.0815936,0.333396
336684913265,-0.317432,-0.0815936,0.333396
336684929570,-0.317432,-0.0815936,0.333396
336684950778,-0.317539,-0.0815663,0.333385
336684973242,-0.317539,-0.0815663,0.333385
336684991104,-0.317539,-0.0815663,0.333385
336685010750,-0.317664,-0.081547,0.333393
336685033215,-0.317664,-0.081547,0.333393
336685049657,-0.317687,-0.0816663,0.333415
336685070827,-0.317687,-0.0816663,0.333415
336685093207,-0.317687,-0.0816663,0.333415
336685115757,-0.317711,-0.0817856,0.333438
336685132182,-0.317711,-0.0817856,0.333438
336685153264,-0.317835,-0.0817663,0.333445
336685169714,-0.317835,-0.0817663,0.333445
336685192212,-0.31796,-0.081747,0.333453
336685213237,-0.317983,-0.0818663,0.333476
336685235782,-0.317983,-0.0818663,0.333476
336685252215,-0.317983,-0.0818663,0.333476
336685273252,-0.317983,-0.0818663,0.333476
336685291103,-0.317983,-0.0818663,0.333476
336685312246,-0.317983,-0.0818663,0.333476
336685333249,-0.318108,-0.0818471,0.333483
336685349714,-0.318108,-0.0818471,0.333483
336685378275,-0.318108,-0.0818471,0.333483
336685394729,-0.318108,-0.0818471,0.333483
336685409651,-0.318108,-0.0818471,0.333483
336685438281,-0.318108,-0.0818471,0.333483
336685453187,-0.318233,-0.0818278,0.333491
336685469713,-0.318256,-0.0819471,0.333514
336685492205,-0.318256,-0.0819471,0.333514
336685513320,-0.318239,-0.081939,0.333495
336685529717,-0.318239,-0.081939,0.333495
336685552274,-0.318239,-0.081939,0.333495
336685573294,-0.318364,-0.0819197,0.333503
336685589689,-0.318364,-0.0819197,0.333503
336685612250,-0.318364,-0.0819197,0.333503
336685633277,-0.317788,-0.0819511,0.333984
336685649713,-0.316587,-0.0820349,0.33466
336685673630,-0.315301,-0.0822221,0.335601
336685693928,-0.314383,-0.0824145,0.336208
336685710353,-0.313207,-0.0827936,0.336552
336685731450,-0.312609,-0.0828812,0.336658
336685753716,-0.312501,-0.0830379,0.336547
336685768920,-0.312501,-0.0830379,0.336547
336685791393,-0.312765,-0.0825382,0.33623
336685813917,-0.312765,-0.0825382,0.33623
336685828947,-0.313193,-0.0822757,0.33584
336685851483,-0.313241,-0.0819604,0.335422
336685873754,-0.313399,-0.0816618,0.334762
336685888947,-0.313394,-0.0812993,0.333821
336685911427,-0.313322,-0.0807963,0.332227
336685933926,-0.313281,-0.0800762,0.329608
336685948951,-0.313624,-0.0794403,0.325138
336685971432,-0.314613,-0.0788381,0.318962
336685993740,-0.315645,-0.0776866,0.310707
336686010309,-0.316447,-0.0759615,0.299971
336686031380,-0.317234,-0.0748985,0.286737
336686053992,-0.317676,-0.0743178,0.270681
336686068924,-0.31796,-0.075148,0.252257
336686091236,-0.316916,-0.0772756,0.231385
336686113937,-0.315231,-0.080551,0.208195
336686128899,-0.314123,-0.0856566,0.183867
336686151450,-0.313726,-0.0916808,0.158761
336686173784,-0.313059,-0.0972717,0.133341
336686188890,-0.310631,-0.102217,0.107723
336686211380,-0.308146,-0.106917,0.0825664
336686233977,-0.305653,-0.111864,0.0579474
336686248889,-0.303095,-0.116446,0.0337593
336686271424,-0.299344,-0.120364,0.00951546
336686293873,-0.295424,-0.123827,-0.0146906
336686310374,-0.291966,-0.127206,-0.038767
336686331558,-0.289094,-0.129935,-0.0629135
336686353958,-0.286826,-0.131586,-0.0874356
336686370430,-0.284364,-0.132105,-0.112147
336686391433,-0.28327,-0.131169,-0.136625
336686413998,-0.28307,-0.12925,-0.160706
336686430368,-0.283036,-0.125455,-0.183682
336686451475,-0.283655,-0.119267,-0.205867
336686473987,-0.283721,-0.111299,-0.226487
336686490422,-0.283642,-0.102425,-0.245376
336686511507,-0.283949,-0.0915021,-0.261923
336686534021,-0.283029,-0.0776871,-0.277055
336686550411,-0.281187,-0.0606955,-0.291263
336686571431,-0.278789,-0.0408737,-0.304092
336686601434,-0.27574,-0.0183315,-0.315661
336686610341,-0.274472,0.00734103,-0.32641
336686631394,-0.273508,0.0372291,-0.336685
336686655352,-0.270767,0.0710468,-0.345565
336686670415,-0.268015,0.106858,-0.352516
336686691487,-0.266712,0.14519,-0.357105
336686713989,-0.263933,0.185824,-0.359069
336686730386,-0.26021,0.227494,-0.35971
336686751506,-0.257454,0.269729,-0.357933
336686773710,-0.254367,0.311543,-0.353294
336686790384,-0.249958,0.352434,-0.346717
336686811537,-0.245352,0.391528,-0.338332
336686834012,-0.241432,0.428444,-0.327745
336686850363,-0.23525,0.462636,-0.313625
336686871432,-0.228867,0.495006,-0.296926
336686893990,-0.222174,0.524144,-0.277485
336686910385,-0.215169,0.549605,-0.255637
336686931502,-0.207754,0.572217,-0.232235
336686954001,-0.199471,0.592619,-0.20827
336686970449,-0.190552,0.610874,-0.183059
336686991448,-0.181809,0.626286,-0.156804
336687013986,-0.173173,0.639149,-0.130086
336687029719,-0.164239,0.650171,-0.103147
336687051476,-0.156282,0.659012,-0.0765713
336687074013,-0.147812,0.666198,-0.049024
336687089723,-0.138536,0.671348,-0.0206777
336687111405,-0.130317,0.674877,0.00787755
336687133760,-0.122849,0.676174,0.0366137
336687156430,-0.11533,0.675483,0.0658704
336687171455,-0.108104,0.672784,0.0945816
336687201462,-0.100365,0.667682,0.123509
336687223939,-0.0930624,0.65998,0.152535
336687232907,-0.0862761,0.649971,0.182087
336687253700,-0.0792618,0.638172,0.21183
336687271205,-0.0730843,0.624505,0.241298
336687292873,-0.0657567,0.608054,0.270817
336687313962,-0.0594613,0.590077,0.298482
336687329750,-0.0553809,0.571163,0.324545
336687352860,-0.0517687,0.550663,0.349881
336687373722,-0.0486517,0.529349,0.373649
336687389710,-0.0479494,0.507605,0.395531
336687412902,-0.048971,0.483846,0.416247
336687433974,-0.0500181,0.45843,0.436299
336687449770,-0.0518045,0.432545,0.454628
336687472880,-0.0542303,0.40644,0.470722
336687493961,-0.0571231,0.378709,0.48537
336687516435,-0.0606931,0.349677,0.498373
336687532858,-0.065658,0.321397,0.509381
336687553985,-0.0702298,0.294245,0.519022
336687569735,-0.0748646,0.267852,0.527841
336687592909,-0.0805841,0.242025,0.534687
336687613949,-0.0880449,0.217227,0.539787
336687636901,-0.0942017,0.193007,0.543467
336687652922,-0.0984555,0.169858,0.546234
336687673957,-0.103176,0.147481,0.547176
336687689702,-0.107917,0.126394,0.546357
336687712859,-0.110664,0.106692,0.544205
336687733975,-0.111067,0.0876542,0.540798
336687756487,-0.111787,0.0692455,0.535645
336687772907,-0.113111,0.0521321,0.527945
336687793972,-0.112687,0.0378488,0.517912
336687809748,-0.110263,0.0258843,0.506023
336687832923,-0.107867,0.0152375,0.491542
336687854002,-0.106319,0.00561461,0.474521
336687869759,-0.104624,-0.00194086,0.455678
336687892906,-0.102304,-0.00790568,0.435166
336687913984,-0.0990644,-0.0130274,0.41387
336687929729,-0.0961988,-0.0180433,0.391374
336687952880,-0.0938164,-0.022944,0.367544
336687974009,-0.090957,-0.0279213,0.342291
336687989756,-0.0875612,-0.0334326,0.315968
336688012258,-0.083282,-0.0397273,0.289067
336688033750,-0.0794135,-0.0463181,0.262607
336688049782,-0.0756816,-0.0532766,0.235946
336688072264,-0.0731605,-0.0606356,0.208623
336688094016,-0.0718542,-0.0673334,0.180851
336688109825,-0.0698219,-0.0731817,0.153154
336688132298,-0.068361,-0.0783118,0.126087
336688155463,-0.0696933,-0.0829075,0.0991389
336688169774,-0.0721934,-0.0862914,0.071842
336688192258,-0.0740149,-0.0880209,0.0456921
336688215487,-0.0754755,-0.089162,0.0206098
336688229782,-0.0790352,-0.0899635,-0.00365519
336688266473,-0.0840904,-0.0901363,-0.0273939
336688275559,-0.0892549,-0.0885331,-0.0496196
336688296634,-0.093968,-0.0863339,-0.0698329
336688312304,-0.0984495,-0.084359,-0.0878619
336688335499,-0.104629,-0.0822408,-0.104502
336688356530,-0.111424,-0.0800415,-0.119315
336688372333,-0.116762,-0.0774664,-0.132012
336688395562,-0.121478,-0.0751314,-0.142294
336688416622,-0.126753,-0.0732299,-0.150337
336688432310,-0.131695,-0.0721457,-0.155773
336688456224,-0.13545,-0.0716674,-0.158635
336688476572,-0.138769,-0.0715819,-0.158785
336688492324,-0.143104,-0.0722236,-0.15603
336688515563,-0.147823,-0.0737852,-0.150614
336688536307,-0.152997,-0.0754049,-0.142714
336688552327,-0.158906,-0.0766007,-0.132484
336688575556,-0.165335,-0.0768067,-0.119598
336688596657,-0.172159,-0.0758886,-0.104341
336688612342,-0.179302,-0.0744892,-0.0874063
336688635449,-0.186595,-0.072851,-0.0691388
336688656487,-0.193915,-0.0703975,-0.0500989
336688672395,-0.201993,-0.0675552,-0.0296127
336688695562,-0.210949,-0.0659722,-0.00738181
336688716610,-0.220335,-0.0653578,0.0165713
336688732343,-0.230205,-0.0651339,0.0426972
336688755552,-0.238813,-0.0645074,0.0704869
336688776538,-0.246657,-0.0638302,0.100124
336688792298,-0.253585,-0.0642526,0.131513
336688805936,-0.259412,-0.0655493,0.164889
336688828335,-0.264486,-0.0673355,0.199488
336688851608,-0.270675,-0.0686511,0.234658
336688865884,-0.277309,-0.0700715,0.270111
336688888431,-0.283056,-0.0719462,0.305458
336688911600,-0.287993,-0.0740023,0.340299
336688925939,-0.291678,-0.0755465,0.374095
336688948409,-0.294266,-0.0769477,0.406426
336688971612,-0.297107,-0.0788673,0.437075
336688985914,-0.299293,-0.081343,0.465471
336689008409,-0.299903,-0.0839902,0.490835
336689031619,-0.299854,-0.086657,0.512918
336689045936,-0.299116,-0.0904725,0.531103
336689068427,-0.298277,-0.0954913,0.544767
336689091603,-0.298121,-0.10077,0.554455
336689105954,-0.298469,-0.105629,0.56068
336689128416,-0.298196,-0.109605,0.564261
336689151635,-0.297934,-0.112797,0.565014
336689165980,-0.298604,-0.115875,0.563804
336689188428,-0.299872,-0.118247,0.561766
336689211649,-0.301726,-0.119533,0.559861
336689225946,-0.304021,-0.119973,0.558494
336689248400,-0.305924,-0.120216,0.55758
336689271320,-0.30709,-0.120872,0.557047
336689285966,-0.308519,-0.121404,0.55691
336689308407,-0.310258,-0.121711,0.556751
336689331572,-0.311642,-0.121422,0.556077
336689345887,-0.312171,-0.121134,0.553382
336689368407,-0.314211,-0.119954,0.550435
336689391619,-0.316976,-0.11907,0.548647
336689405939,-0.317328,-0.117491,0.546496
336689428447,-0.319041,-0.115445,0.543991
336689451623,-0.320585,-0.114356,0.54332
336689465962,-0.321546,-0.113879,0.543984
336689488456,-0.321649,-0.112966,0.543826
336689511652,-0.322126,-0.111791,0.543019
336689525967,-0.323811,-0.111189,0.542322
336689548476,-0.323879,-0.111029,0.542278
336689571619,-0.324195,-0.111416,0.541743
336689585975,-0.324932,-0.111641,0.54072
336689608332,-0.324948,-0.111018,0.538815
336689631623,-0.326443,-0.109735,0.536935
336689645951,-0.327916,-0.108685,0.535363
336689668474,-0.32773,-0.108097,0.532658
336689691625,-0.329488,-0.106279,0.529683
336689705908,-0.330974,-0.10512,0.529765
336689728457,-0.330274,-0.105033,0.530708
336689751616,-0.329847,-0.105407,0.530591
336689765904,-0.329221,-0.105918,0.529223
336689788381,-0.330389,-0.105021,0.52802
336689811627,-0.331861,-0.104385,0.527909
336689825951,-0.332069,-0.104207,0.527902
336689848492,-0.331799,-0.104351,0.527382
336689871599,-0.331619,-0.104594,0.526133
336689885955,-0.331716,-0.104429,0.526248
336689908414,-0.331093,-0.104527,0.527481
336689931709,-0.330195,-0.1046,0.528562
336689945992,-0.328155,-0.105535,0.528545
336689968503,-0.327139,-0.107069,0.526919
336689991560,-0.329076,-0.107245,0.526622
336690005910,-0.329198,-0.107215,0.526632
336690028456,-0.329183,-0.107133,0.525455
336690051024,-0.330578,-0.107357,0.523336
336690065984,-0.332141,-0.107043,0.521896
336690088405,-0.3333,-0.106315,0.521371
336690104822,-0.333228,-0.106081,0.521317
336690125982,-0.333162,-0.106411,0.520993
336690148466,-0.33302,-0.107404,0.520652
336690164928,-0.332836,-0.108251,0.52039
336690185910,-0.332443,-0.108206,0.520464
336690208488,-0.331654,-0.107629,0.520541
336690224917,-0.331218,-0.107878,0.520554
336690245949,-0.331156,-0.108695,0.520302
336690268543,-0.331278,-0.108665,0.520312
336690284908,-0.331356,-0.108317,0.520768
336690305980,-0.331356,-0.108317,0.520768
336690328416,-0.331356,-0.108317,0.520768
336690350997,-0.331478,-0.108287,0.520778
336690365952,-0.331422,-0.107988,0.521092
336690388464,-0.330996,-0.108219,0.521237
336690404948,-0.331118,-0.108189,0.521247
336690425993,-0.330996,-0.108219,0.521237
336690448539,-0.331118,-0.108189,0.521247
336690470933,-0.331102,-0.108177,0.521221
336690485957,-0.331188,-0.10803,0.521204
336690508426,-0.330964,-0.107738,0.521008
336690524843,-0.331086,-0.107708,0.521018
336690546059,-0.331086,-0.107708,0.521018
336690568484,-0.331208,-0.107678,0.521028
336690584966,-0.331173,-0.107561,0.521001
336690606169,-0.331077,-0.107508,0.521491
336690628426,-0.331251,-0.10753,0.521896
336690644930,-0.331191,-0.107595,0.522413
336690665907,-0.331313,-0.107564,0.522423
336690688539,-0.331313,-0.107564,0.522423
336690704903,-0.3314,-0.107417,0.522406
336690726087,-0.3314,-0.107417,0.522406
336690748520,-0.331094,-0.107225,0.522464
336690764887,-0.331216,-0.107195,0.522474
336690786028,-0.330993,-0.10722,0.522717
336690808501,-0.330556,-0.106859,0.523239
336690824898,-0.330079,-0.106744,0.523936
336690847398,-0.329446,-0.106937,0.524693
336690868426,-0.32941,-0.107207,0.526257
336690884942,-0.328732,-0.107765,0.528104
336690907425,-0.328512,-0.10818,0.52994
336690929993,-0.328306,-0.109111,0.531742
336690944869,-0.326574,-0.109414,0.53278
336690967402,-0.326405,-0.109858,0.533624
336690988468,-0.327172,-0.110731,0.535006
336691004955,-0.327324,-0.110691,0.536672
336691027510,-0.327164,-0.110508,0.538159
336691048420,-0.326562,-0.110477,0.538611
336691064876,-0.326525,-0.11036,0.538584
336691087354,-0.327207,-0.110654,0.538081
336691108520,-0.328933,-0.112062,0.53851
336691124906,-0.329205,-0.114019,0.539525
336691147399,-0.32969,-0.115098,0.540021
336691168481,-0.32969,-0.115098,0.540021
336691184901,-0.329649,-0.114329,0.539241
336691207358,-0.329783,-0.113798,0.538262
336691228576,-0.330115,-0.113758,0.537896
336691244908,-0.330359,-0.113696,0.537917
336691267459,-0.330105,-0.113271,0.537824
336691288481,-0.329952,-0.113138,0.538024
336691304912,-0.329822,-0.113334,0.538693
336691327476,-0.328619,-0.114022,0.538821
336691348573,-0.327944,-0.114506,0.538443
336691364957,-0.328066,-0.114475,0.538454
336691387436,-0.328393,-0.114846,0.538054
336691408512,-0.328291,-0.11494,0.536784
336691424990,-0.329404,-0.1152,0.535663
336691447437,-0.330309,-0.11564,0.534551
336691468461,-0.331121,-0.116029,0.533931
336691484907,-0.332189,-0.115975,0.53326
336691507431,-0.332509,-0.116031,0.53242
336691528548,-0.332909,-0.115182,0.53126
336691544913,-0.333284,-0.114926,0.530613
336691567435,-0.334382,-0.115156,0.530649
336691588513,-0.334382,-0.115156,0.530649
336691604920,-0.334598,-0.115178,0.530168
336691627488,-0.334749,-0.114803,0.528955
336691648401,-0.336242,-0.114495,0.529319
336691664928,-0.336348,-0.114452,0.529303
336691687485,-0.336825,-0.114712,0.529417
336691708501,-0.337348,-0.114848,0.529225
336691724937,-0.337348,-0.114848,0.529225
336691747612,-0.337384,-0.114066,0.52921
336691769965,-0.33759,-0.113354,0.529366
336691786429,-0.337075,-0.113341,0.529429
336691807459,-0.337075,-0.113341,0.529429
336691829908,-0.336615,-0.113093,0.529341
336691844959,-0.336615,-0.113093,0.529341
336691867488,-0.336728,-0.113225,0.530029
336691889938,-0.336341,-0.113134,0.53034
336691904129,-0.335957,-0.113291,0.52994
336691926715,-0.335977,-0.113474,0.529598
336691949176,-0.336099,-0.113444,0.529608
336691965580,-0.336099,-0.113444,0.529608
336691986711,-0.336099,-0.113444,0.529608
336692009231,-0.335536,-0.11341,0.529169
336692025655,-0.3354,-0.113677,0.528422
336692046718,-0.336002,-0.114077,0.528178
336692069190,-0.336002,-0.114077,0.528178
336692085610,-0.336124,-0.114047,0.528189
336692106686,-0.336088,-0.11393,0.528161
336692129198,-0.336204,-0.113948,0.527934
336692145616,-0.335849,-0.114021,0.528035
336692166737,-0.335902,-0.114072,0.528432
336692189189,-0.335902,-0.114072,0.528432
336692205644,-0.335902,-0.114072,0.528432
336692226739,-0.335902,-0.114072,0.528432
336692249244,-0.336025,-0.114041,0.528442
336692265614,-0.336025,-0.114041,0.528442
336692286393,-0.336025,-0.114041,0.528442
336692309275,-0.336025,-0.114041,0.528442
336692325638,-0.33613,-0.113999,0.528426
336692346710,-0.336016,-0.11384,0.528915
336692369203,-0.336016,-0.11384,0.528915
336692385638,-0.336139,-0.11381,0.528925
336692406769,-0.336139,-0.11381,0.528925
336692429224,-0.336247,-0.113548,0.529515
336692445660,-0.335411,-0.113555,0.530074
336692466630,-0.334847,-0.113807,0.530181
336692489166,-0.334847,-0.113807,0.530181
336692505631,-0.335006,-0.113893,0.530219
336692526657,-0.335092,-0.113746,0.530202
336692549244,-0.335279,-0.113749,0.530741
336692565648,-0.335279,-0.113749,0.530741
336692586751,-0.334748,-0.113438,0.53023
336692610632,-0.334479,-0.113078,0.529767
336692625676,-0.334479,-0.113078,0.529767
336692646736,-0.334601,-0.113048,0.529777
336692669194,-0.334601,-0.113048,0.529777
336692685656,-0.334638,-0.113165,0.529805
336692706713,-0.334601,-0.113048,0.529777
336692729204,-0.334723,-0.113017,0.529788
336692744907,-0.334707,-0.113005,0.529761
336692766700,-0.334382,-0.113244,0.529652
336692789264,-0.334504,-0.113213,0.529663
336692805045,-0.334504,-0.113213,0.529663
336692826709,-0.334731,-0.113504,0.529861
336692849267,-0.334731,-0.113504,0.529861
336692865006,-0.334694,-0.113387,0.529834
336692886762,-0.334694,-0.113387,0.529834
336692909257,-0.334817,-0.113356,0.529844
336692924998,-0.334817,-0.113356,0.529844
336692948192,-0.334853,-0.113473,0.529872
336692969246,-0.334976,-0.113443,0.529882
336692984956,-0.334976,-0.113443,0.529882
336693008127,-0.334976,-0.113443,0.529882
336693029276,-0.334694,-0.113387,0.529834
336693045001,-0.334211,-0.113539,0.529687
336693068145,-0.334333,-0.113508,0.529697
336693089270,-0.334333,-0.113508,0.529697
336693104930,-0.334805,-0.113738,0.529916
336693128106,-0.334805,-0.113738,0.529916
336693149380,-0.334805,-0.113738,0.529916
336693164992,-0.334504,-0.113213,0.529663
336693188149,-0.334504,-0.113213,0.529663
336693209192,-0.334627,-0.113183,0.529673
336693224955,-0.334627,-0.113183,0.529673
336693248108,-0.334627,-0.113183,0.529673
336693269222,-0.33459,-0.113066,0.529646
336693285168,-0.33459,-0.113066,0.529646
336693308145,-0.334627,-0.113183,0.529673
336693329211,-0.334627,-0.113183,0.529673
336693345015,-0.334627,-0.113183,0.529673
336693368223,-0.334627,-0.113183,0.529673
336693389240,-0.334749,-0.113152,0.529683
336693405116,-0.334749,-0.113152,0.529683
336693428159,-0.334749,-0.113152,0.529683
336693449269,-0.334739,-0.112806,0.529347
336693465035,-0.335001,-0.112394,0.52919
336693488183,-0.335001,-0.112394,0.52919
336693509251,-0.335349,-0.111756,0.529358
336693525006,-0.335472,-0.111725,0.529369
336693548209,-0.335349,-0.111756,0.529358
336693569286,-0.335455,-0.111713,0.529342
336693585029,-0.335483,-0.111707,0.529501
336693608131,-0.335466,-0.111695,0.529474
336693629214,-0.336231,-0.111599,0.529669
336693644959,-0.336231,-0.111599,0.529669
336693667539,-0.336231,-0.111599,0.529669
336693689263,-0.336194,-0.111482,0.529641
336693705054,-0.336194,-0.111482,0.529641
336693727573,-0.336353,-0.111568,0.529679
336693749248,-0.336353,-0.111568,0.529679
336693765072,-0.336317,-0.111451,0.529651
336693787573,-0.336439,-0.111421,0.529662
336693809288,-0.336341,-0.11195,0.529752
336693825052,-0.336341,-0.11195,0.529752
336693847577,-0.336341,-0.11195,0.529752
336693870703,-0.336463,-0.111919,0.529762
336693885019,-0.336427,-0.111802,0.529734
336693907556,-0.336427,-0.111802,0.529734
336693930672,-0.336427,-0.111802,0.529734
336693945108,-0.336549,-0.111772,0.529744
336693967552,-0.336463,-0.111919,0.529762
336693990707,-0.336532,-0.11176,0.529718
336694005033,-0.336162,-0.111681,0.530055
336694027552,-0.335505,-0.111593,0.530107
336694050714,-0.335627,-0.111563,0.530117
336694065023,-0.336772,-0.111813,0.530654
336694087513,-0.336936,-0.112578,0.531338
336694110639,-0.337058,-0.112548,0.531349
336694125001,-0.336695,-0.111772,0.531171
336694148015,-0.336208,-0.111245,0.530378
336694170699,-0.335391,-0.110927,0.529583
336694184996,-0.335957,-0.111209,0.529311
336694207543,-0.335948,-0.111907,0.529825
336694230686,-0.335999,-0.111787,0.53059
336694245038,-0.335697,-0.111911,0.531088
336694267534,-0.335599,-0.112441,0.531177
336694290742,-0.335599,-0.112441,0.531177
336694305000,-0.335599,-0.112441,0.531177
336694327508,-0.335845,-0.112016,0.530994
336694350654,-0.335967,-0.111985,0.531004
336694371775,-0.336035,-0.111826,0.53096
336694390248,-0.33606,-0.112324,0.53106
336694410691,-0.336665,-0.112505,0.531422
336694431860,-0.336611,-0.113103,0.531777
336694447506,-0.336611,-0.113103,0.531777
