timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
89404984902,-9,4,0,-1,-7,1,-13,-9
89404984902,9,7,1,4,4,0,12,4
89404998457,6,-12,-8,-4,4,-4,-3,12
89404998457,-18,-3,1,-5,-6,3,2,-19
89405007389,6,-4,-4,1,2,3,5,-5
89405007389,-15,-2,-4,-5,-2,-10,-6,-17
89405013562,-1,0,3,4,5,8,7,1
89405013562,1,-3,-6,2,1,-5,-5,-5
89405022341,4,-2,-7,9,7,8,44,20
89405022341,5,-7,0,-6,-16,7,-25,-11
89405035996,-12,-4,1,4,5,-7,-4,0
89405035996,3,-6,2,-1,-1,-6,-2,5
89405044845,-1,-6,1,-3,-4,-13,-41,-5
89405044845,-2,4,1,0,-1,-18,5,-16
89405058349,-6,-4,-2,0,3,3,20,11
89405058349,8,-5,1,2,-2,25,11,17
89405067424,2,4,-3,1,1,-5,-13,0
89405067424,4,7,-2,0,1,0,7,0
89405073319,-6,-14,-16,5,-2,-9,-13,-5
89405073319,-3,5,10,2,4,-15,3,-7
89405082413,0,3,-3,-6,-9,-5,6,19
89405082413,-1,3,6,-4,-2,12,-6,7
89405095845,3,-2,-5,6,0,3,7,1
89405095845,1,-2,0,-4,-2,1,-10,0
89405104919,-2,-2,-5,2,-1,-5,-4,-8
89405104919,0,-1,0,3,7,2,11,3
89405118487,-2,5,0,-5,-4,1,-10,-2
89405118487,-6,-6,-4,-3,-5,-7,-12,-4
89405127336,2,16,7,-1,-1,3,2,-4
89405127336,-1,-15,-12,3,-2,0,3,4
89405142397,6,13,-2,3,5,1,10,-3
89405142397,-4,-5,1,-3,-3,8,-9,-1
89405143834,2,5,-2,-2,-4,-1,12,-5
89405143834,1,16,2,6,0,2,0,4
89405155995,0,4,4,3,4,2,-2,1
89405155995,0,-5,-5,0,2,-4,2,-3
89405164868,-1,-3,0,2,5,3,-2,-4
89405164868,-4,12,6,-2,-2,1,-5,2
89405187312,-1,-8,-15,-10,-6,0,-4,-2
89405187312,-6,-2,-2,-2,-2,-3,-4,-5
89405188831,1,-8,0,0,0,0,0,-1
89405188831,4,15,13,4,0,1,-1,2
89405202368,-4,0,-10,-11,-12,-3,0,-2
89405202368,-1,-20,-2,4,0,-2,1,-1
89405203838,-5,-11,-6,-9,17,6,1,-5
89405203838,0,-11,11,20,4,-2,-1,1
89405215842,1,-3,-8,-5,5,1,-8,-2
89405215842,-6,5,-1,-4,3,-1,-2,-1
89405224820,-2,-4,1,-5,-16,-11,-3,-2
89405224820,-1,-10,-26,-13,-3,0,-2,2
89405238360,0,7,1,-6,2,6,-2,0
89405238360,3,6,5,11,-7,-6,-1,-2
89405247415,-7,-7,-8,4,12,1,1,0
89405247415,0,3,-10,-10,-3,0,2,-4
89405262368,5,7,21,10,-2,1,-3,1
89405262368,-1,2,14,-9,-3,2,4,-1
89405263806,1,-9,2,0,-2,1,-1,-1
89405263806,3,7,-14,0,5,-10,2,-2
89405276010,0,0,12,7,-9,-3,-1,-5
89405276010,5,8,29,21,20,8,1,2
89405284941,-4,-4,-18,-12,-18,-12,-4,-2
89405284941,-5,-3,17,10,5,6,-2,4
89405298516,2,-4,1,-4,-1,-3,1,1
89405298516,-1,1,12,9,9,4,-3,2
89405307431,-1,1,21,-6,-13,-7,3,-1
89405307431,-6,-21,-58,-12,-3,-2,-3,-2
89405322387,0,3,30,13,11,2,0,2
89405322387,2,-2,-20,3,0,2,-1,2
89405323843,5,8,49,22,19,9,-3,5
89405323843,0,-2,8,-13,-29,-16,2,-7
89405335923,2,-4,-37,0,14,8,0,1
89405335923,-4,-10,-12,-33,-3,-6,-2,-6
89405344929,0,3,-19,4,-4,5,0,1
89405344929,1,3,7,3,16,18,0,7
89405358380,-4,-3,-4,26,-5,-15,-2,-6
89405358380,-4,-12,-25,-57,-24,-16,-1,-4
89405367313,5,7,19,21,12,16,1,3
89405367313,2,7,39,18,31,8,0,-2
89405382361,-5,-2,-24,-9,-34,-2,-3,-1
89405382361,2,1,23,4,14,6,1,5
89405383824,-3,-5,-21,-4,-1,-9,-1,-6
89405383824,6,-3,-6,-16,5,13,3,5
89405396028,0,6,34,-15,0,-9,-2,-6
89405396028,-5,-5,-5,37,-19,-8,-5,-4
89405404800,-3,-15,-38,-62,-16,-7,0,-2
89405404800,2,2,29,46,12,1,1,1
89405418398,2,-2,1,2,23,16,1,5
89405418398,-2,-4,-26,12,-3,-7,1,-2
89405427440,-5,-17,-28,0,-14,-9,-2,-7
89405427440,2,10,47,29,3,11,1,4
89405441436,-7,-11,1,-32,-21,-19,0,-10
89405441436,3,7,52,26,35,28,-4,5
89405449943,1,-20,-45,-16,16,3,4,-2
89405449943,-10,-13,-83,0,-49,-48,-6,-22
89405456113,-1,-1,-7,-8,8,11,-2,7
89405456113,1,-2,14,-3,3,-1,4,-1
89405464946,8,32,65,-6,-7,10,1,9
89405464946,1,15,42,73,15,16,0,4
89405479238,1,-3,-4,-24,-14,-5,2,2
89405479238,5,10,-19,-5,-18,-7,2,0
89405485914,-8,-2,-2,-23,-12,0,-3,-3
89405485914,-5,-31,-2,-50,-18,-6,-3,-4
89405502409,-5,-19,29,41,26,2,-3,-5
89405502409,3,20,-14,25,-19,-5,1,-3
89405503898,6,6,16,40,17,1,3,0
89405503898,-13,-25,-41,-81,-32,-20,-1,-7
89405516049,-17,-57,-95,-51,-10,-14,-1,-13
89405516049,1,0,18,9,19,6,2,5
89405524907,0,10,10,17,8,5,-2,1
89405524907,-10,-48,-28,-50,-25,-28,1,-10
89405539219,13,21,66,24,29,19,7,13
89405539219,-11,-18,-13,-7,-17,-8,-4,-6
89405545966,-2,-8,-33,-10,-12,-14,-2,-9
89405545966,7,32,11,-26,4,5,2,8
89405562394,-4,3,-4,-13,-13,-3,-2,-2
89405562394,4,14,30,-8,5,2,0,5
89405563828,-2,-8,41,55,21,7,-1,-1
89405563828,1,11,12,11,7,7,-3,3
89405575955,5,20,3,17,-5,2,2,-1
89405575955,4,17,-34,-4,18,6,-1,1
89405584879,-7,-14,-32,-17,-37,-24,-4,-11
89405584879,2,8,-4,-4,15,5,0,2
89405599143,2,13,15,5,-3,1,-2,2
89405599143,0,-15,-7,-10,-8,-2,-3,-1
89405606031,2,-2,1,-8,3,-1,1,3
89405606031,0,3,14,12,0,-1,0,-2
89405622401,10,9,5,15,-2,0,-2,5
89405622401,-2,-1,17,-5,-12,-8,-3,-6
89405623853,5,5,12,8,10,8,2,4
89405623853,2,10,6,11,2,8,0,2
89405636007,0,2,11,7,4,0,-2,1
89405636007,-1,-5,1,0,1,1,0,-5
89405652353,-1,10,13,3,1,2,2,2
89405652353,2,9,13,21,8,8,-2,-1
89405659623,-1,-1,-11,-14,-9,-6,0,-3
89405659623,-5,-17,-19,-18,-10,-6,1,-1
89405667443,-2,3,-6,6,4,1,-1,-1
89405667443,2,7,8,0,18,7,2,0
89405682380,-4,-7,-4,8,-7,-2,-5,-1
89405682380,-5,-6,1,-2,-1,-1,1,-1
89405683831,2,1,-3,-6,-5,-1,-1,-3
89405683831,0,-2,-8,-3,4,0,-2,3
89405695885,4,6,-25,6,2,3,-2,-1
89405695885,-1,-7,3,2,1,0,0,2
89405704826,1,10,4,-6,-8,-5,-4,-1
89405704826,-3,-2,6,7,0,0,-2,-1
89405719197,-3,-4,-3,-7,0,-5,-3,-1
89405719197,-1,3,6,2,3,1,-1,-1
89405725968,1,1,0,5,1,1,1,1
89405725968,-1,-7,-3,0,-3,-1,-3,1
89405742420,-1,-4,24,-1,0,-2,-3,2
89405742420,-3,4,-4,0,-2,-1,-1,-2
89405743852,-2,1,7,-2,2,2,1,1
89405743852,3,2,-18,-9,-8,-5,-2,-2
89405756005,-1,3,11,13,0,4,1,1
89405756005,-2,1,-8,-5,0,-3,0,2
89405764943,-2,-24,-32,-11,-2,-6,-2,4
89405764943,-3,12,10,11,5,2,-2,-4
89405779222,2,-1,-11,-10,-10,-9,2,2
89405779222,1,-2,-2,-3,1,4,-2,1
89405786005,10,2,4,0,6,2,0,-6
89405786005,-5,-8,-3,-1,-7,-3,1,4
89405802386,-5,2,-3,2,-1,0,-1,-7
89405802386,3,-8,1,3,-1,-3,-1,-8
89405803852,-16,17,8,-1,-2,1,2,7
89405803852,3,12,-1,8,3,1,-1,5
89405816061,-7,-8,2,-13,-7,-11,-5,-42
89405816061,7,11,-2,-14,-7,-5,-13,-18
89405824920,-4,-2,3,5,7,2,3,-8
89405824920,2,-5,-1,-5,1,-3,1,-1
89405839184,1,1,6,4,0,-1,-3,0
89405839184,0,-4,-7,3,-1,1,4,8
89405845869,1,-6,0,-7,-4,-4,-4,-5
89405845869,-2,1,3,3,4,3,1,-6
89405862402,0,-6,-13,-2,0,3,5,10
89405862402,-1,-16,6,-2,-2,-1,2,0
89405863849,2,-10,-10,0,-2,-1,3,1
89405863849,-1,-2,3,-3,2,0,3,4
89405876030,-2,10,6,-4,-1,0,-2,-8
89405876030,2,6,-2,2,0,0,-4,-1
89405884905,-6,-5,1,-3,-5,-4,-2,6
89405884905,0,2,-3,4,3,3,0,-1
89405899258,1,-5,-1,-3,-1,-1,2,5
89405899258,-6,8,6,3,5,2,1,-1
89405906046,19,1,2,2,1,2,-3,-1
89405906046,-2,4,4,-6,-5,-8,-4,5
89405921327,-6,2,2,9,-1,5,4,18
89405921327,1,11,-1,4,-1,-3,2,9
89405929944,0,6,3,6,4,1,-1,0
89405929944,0,3,-4,0,0,1,3,3
89405936030,9,-1,5,-1,-4,-1,-3,2
89405936030,-3,-7,-3,1,-2,-1,0,4
89405944930,-3,-3,0,2,1,1,2,3
89405944930,2,5,0,4,3,1,-1,-8
89405959287,-3,1,-1,0,0,-2,2,-1
89405959287,-2,5,-1,-4,-5,-3,-1,-4
89405966083,-3,6,0,-2,-2,-1,-2,-6
89405966083,8,-4,-1,4,-1,2,0,4
89405981731,-1,2,1,3,6,5,5,1
89405981731,-20,-9,-4,-1,-3,-2,-4,-2
89405988508,2,3,1,2,0,1,3,2
89405988508,-10,-6,2,-3,-3,-4,-3,-6
89405995988,-10,9,1,-2,-2,-1,-1,-3
89405995988,13,0,2,5,4,2,5,6
89406012418,-16,-9,-2,-8,-5,-5,-2,-7
89406012418,15,-1,-4,6,-2,6,3,5
89406019255,-1,-5,1,1,4,0,3,-1
89406019255,-3,0,2,-3,-2,-1,-1,-2
89406025952,9,6,2,6,4,2,4,7
89406025952,-6,-6,-3,-4,-8,-4,-4,-3
89406041541,3,-12,0,-2,1,-4,-2,-2
89406041541,3,6,1,3,3,1,3,0
89406048327,3,3,-1,-5,-5,-2,-4,-1
89406048327,-6,-10,1,-4,-3,-5,0,-3
89406055871,-9,4,2,-3,-1,-1,-3,0
89406055871,4,-6,-4,-1,-5,-4,3,-1
89406064855,5,2,2,-7,-4,-3,-2,-3
89406064855,-16,0,-6,-8,-1,-5,-1,-6
89406079092,12,7,2,3,-9,-3,-1,5
89406079092,8,0,-2,-3,1,3,1,1
89406085863,-7,3,5,6,5,2,-2,-1
89406085863,2,-3,0,-8,-8,-6,-7,-3
89406101526,7,3,-4,1,-6,-1,-2,-2
89406101526,-5,1,0,-17,-5,0,1,1
89406108326,-3,-3,-2,18,10,4,6,1
89406108326,2,-5,-2,6,18,1,2,0
89406124694,4,2,0,-2,-6,-3,-2,3
89406124694,-6,-2,-3,-2,-4,-2,-2,-2
89406126302,-3,-2,0,-5,-5,-2,-2,1
89406126302,-1,-2,-3,-6,-9,1,0,0
89406139034,2,-2,-3,14,10,7,0,-1
89406139034,0,1,-1,5,4,-2,-2,2
89406145900,-2,-2,-2,3,-6,-1,-2,-3
89406145900,3,3,1,1,10,5,1,1
89406161531,-9,-3,-3,-7,-3,-1,-1,1
89406161531,3,-4,-1,1,2,1,-3,-3
89406168355,0,-1,-6,7,8,-1,2,-1
89406168355,-1,-1,4,2,-9,-1,1,-4
89406184739,-1,-2,-3,-5,5,4,-2,-1
89406184739,-7,2,-4,-1,1,-1,-1,-1
89406186336,5,-2,1,-13,-6,-5,-4,0
89406186336,-3,-2,-5,2,-4,2,2,-1
89406199090,-1,0,4,3,3,-3,0,3
89406199090,2,0,2,6,1,1,3,-3
89406205857,0,4,-1,-1,-1,-1,-2,-3
89406205857,0,-1,-2,-3,-4,1,1,3
89406221559,-7,-2,-3,7,8,7,1,-3
89406221559,5,-13,4,-9,-6,-11,-14,-7
89406228376,4,25,-7,4,-7,9,19,17
89406228376,-32,-19,-16,-20,-11,-25,-15,-22
89406244749,7,7,1,-2,-9,2,-12,4
89406244749,1,4,-2,5,2,2,12,4
89406246306,-2,4,3,-1,7,6,-5,0
89406246306,8,7,3,0,-6,-1,12,11
89406259056,1,-6,-2,2,0,-2,-1,-2
89406259056,-7,-4,-11,0,2,-2,-5,-6
89406265877,3,-5,4,-8,-2,-3,-4,-1
89406265877,1,6,2,4,1,6,-2,0
89406281579,-2,-5,-2,-3,-4,-3,-4,-5
89406281579,5,3,0,0,-9,1,3,6
89406288409,-8,-8,2,2,5,-1,-3,-6
89406288409,6,1,2,-2,-2,3,-4,1
89406305349,-4,2,-3,2,3,0,2,0
89406305349,-4,1,2,3,1,-1,4,4
89406306928,0,-8,-3,-7,-6,-2,-4,-5
89406306928,-2,-2,8,4,5,0,-1,-3
89406318376,0,3,-3,-8,-2,-2,1,1
89406318376,-2,0,-4,14,10,3,-3,0
89406327357,-2,-5,1,4,-5,-1,-5,-2
89406327357,7,1,2,8,10,3,2,1
89406341592,0,-2,0,-5,-8,-7,4,-4
89406341592,1,2,4,-9,-6,0,-3,1
89406348349,-2,-5,-6,-10,-6,-2,-1,-2
89406348349,2,5,4,2,0,-1,-1,-1
89406364714,-3,-3,2,14,11,0,2,-3
89406364714,-6,2,0,-3,-4,0,-3,-6
89406366358,1,-5,2,1,2,1,1,1
89406366358,6,4,-3,-1,-1,1,0,3
89406378390,-1,-3,3,-6,-7,-3,0,3
89406378390,-1,0,6,9,6,4,-3,0
89406387329,-4,-4,6,-4,5,-1,1,-3
89406387329,3,0,4,16,5,1,0,0
89406401535,-1,-4,-23,-19,-7,-1,-1,0
89406401535,-2,-6,-14,3,3,-2,1,0
89406408390,1,-1,1,0,2,-2,-2,0
89406408390,-5,-6,-6,3,13,8,-4,2
89406424698,1,3,15,1,-3,3,1,-2
89406424698,1,-1,-13,-6,-6,-3,1,-1
89406426326,0,-1,18,4,3,5,-4,-1
89406426326,3,0,-16,-15,-10,-6,0,2
89406438366,-6,-7,-28,-13,-6,0,2,-4
89406438366,1,5,19,-6,0,4,-2,2
89406447393,-2,3,-1,12,7,3,0,-2
89406447393,0,1,7,0,0,-5,-1,-1
89406461613,0,3,4,10,2,0,-1,4
89406461613,0,-1,9,-4,-9,-5,1,-2
89406468382,1,-1,-22,-5,-14,-8,-4,-3
89406468382,0,0,24,21,9,8,0,-1
89406484772,-1,4,14,5,9,-1,1,1
89406484772,-4,-3,-16,-13,-8,-3,-4,-6
89406486333,2,5,10,2,-3,-3,0,3
89406486333,0,-1,-8,-6,-2,0,0,2
89406498354,-3,-6,6,10,4,4,-2,-2
89406498354,4,5,9,3,-1,-7,-2,3
89406507357,-4,-7,-10,10,17,6,2,1
89406507357,-6,-1,-12,-8,-14,-5,-1,-4
89406521590,-4,-16,2,-11,-5,1,-1,-5
89406521590,-1,4,-4,-4,-3,-11,-3,1
89406528339,2,13,-3,13,-6,-3,-1,0
89406528339,-10,-18,-13,11,2,9,0,-6
89406544707,2,6,19,10,8,2,1,1
89406544707,1,3,0,-2,3,3,-2,1
89406546303,0,-9,-13,-15,-15,-10,-3,-2
89406546303,5,11,26,3,0,-3,1,4
89406558421,0,2,-9,-17,-6,-8,-4,-4
89406558421,1,2,10,18,11,12,1,-1
89406567394,-9,-10,-7,-1,-2,-1,1,-1
89406567394,6,9,2,-12,0,0,-1,4
89406581598,-1,2,-21,11,1,3,-8,-3
89406581598,6,9,27,13,14,5,7,6
89406588403,0,1,10,1,0,-1,-3,-4
89406588403,-2,-3,-22,0,-1,-2,-2,-3
89406604774,3,9,5,2,-4,-5,-1,2
89406604774,-4,-10,-11,-4,-4,-3,0,-2
89406606334,3,2,3,-2,0,0,-2,-1
89406606334,0,-1,1,1,-2,-1,3,-2
89406618386,-1,-3,-10,-6,-2,-4,3,0
89406618386,-2,-5,-6,-4,-3,4,1,-2
89406627382,0,-8,-3,-6,6,-2,-3,-3
89406627382,-4,3,-7,-4,-4,-1,-4,-3
89406641550,1,-4,10,2,5,0,0,2
89406641550,-3,-6,-12,-6,-3,-2,1,-2
89406648376,1,3,5,-2,-1,1,2,1
89406648376,1,0,-12,-4,-4,-1,-1,-1
89406664732,-3,1,3,5,-4,-2,2,0
89406664732,-8,-8,-9,-5,-1,-1,-3,-5
89406666334,-1,2,7,-5,1,-3,2,0
89406666334,2,-1,-1,-3,-1,4,2,-1
89406678409,-1,0,-2,-3,-4,-2,-3,-2
89406678409,1,3,-3,1,-4,-1,-4,-3
89406687330,0,-4,-7,-4,-3,1,-1,0
89406687330,0,-5,6,1,2,-3,2,0
89406701619,0,1,-3,5,3,3,5,0
89406701619,0,-1,2,-2,-3,-1,-2,-2
89406708393,-2,-2,-5,-8,-5,0,1,0
89406708393,1,-2,10,3,0,-4,-2,-2
89406724754,2,0,1,-2,4,2,0,1
89406724754,-1,0,11,-4,-4,-5,0,-1
89406726373,-3,-1,-5,4,-3,-3,1,-3
89406726373,-1,0,-2,-1,1,3,1,0
89406738383,0,-2,1,1,-2,-1,-3,-3
89406738383,0,-3,-12,-5,-4,-5,0,0
89406747398,1,3,6,4,2,5,-1,0
89406747398,0,-2,-1,-10,-4,-7,-2,0
89406761610,-1,-2,-2,0,1,1,0,1
89406761610,-1,-2,-1,-1,0,-3,0,-1
89406768375,-1,0,-3,0,-4,-1,-3,1
89406768375,-4,-3,1,-2,0,2,3,-2
89406784765,2,2,4,0,0,0,6,0
89406784765,-1,-1,-2,2,-1,-1,-1,0
89406786325,0,4,-3,-1,1,1,3,-1
89406786325,-3,-6,0,-2,-4,-5,-4,1
89406798416,-3,3,8,-2,-1,3,0,-1
89406798416,-2,-5,-5,3,5,-3,-3,0
89406807415,-2,1,-2,-4,-2,-1,4,0
89406807415,2,2,4,2,3,4,0,1
89406821585,-1,-4,-19,-6,-8,-9,-3,-2
89406821585,2,-1,2,6,2,5,2,0
89406828432,0,0,5,-1,3,-1,-3,-1
89406828432,-1,1,2,0,-1,-4,-1,2
89406844102,3,0,-1,0,-2,3,1,1
89406844102,0,4,2,4,4,6,2,-1
89406850889,-1,-2,-3,-1,-2,-2,0,-2
89406850889,1,0,1,0,1,-3,-5,-4
89406858412,-2,-8,0,4,-2,-2,-1,0
89406858412,0,3,-1,-2,-3,-1,-2,1
89406867375,0,-3,-1,-2,0,-4,-6,-1
89406867375,-3,-1,-5,-1,3,3,3,-2
89406881639,-2,-2,1,-4,1,0,-1,0
89406881639,1,-1,5,3,-3,-3,-2,2
89406888419,-2,-3,-10,-2,-3,-1,1,-1
89406888419,1,0,-5,-1,-3,1,1,-1
89406904115,-1,-3,3,-1,0,-1,-3,-3
89406904115,1,-1,-2,-4,3,1,0,-2
89406910890,-2,1,6,3,-2,-4,-1,0
89406910890,-3,0,-3,-1,-3,-4,-2,-2
89406918397,1,1,4,1,-2,-2,0,1
89406918397,1,0,-5,0,2,5,2,3
89406927490,-2,-3,-1,-4,-2,-1,2,3
89406927490,-4,-3,-1,-4,-1,-2,-6,-27
89406941628,5,0,2,1,3,0,1,2
89406941628,-4,-5,1,-1,-3,-3,0,-6
89406948384,-3,-3,0,3,-2,-1,-6,2
89406948384,-1,1,3,-2,6,5,4,6
89406964120,1,0,-4,2,-2,-7,-5,-5
89406964120,-1,0,-3,-1,-9,-3,-2,0
89406970909,1,1,6,7,13,10,3,2
89406970909,1,0,-5,0,1,-1,-2,5
89406978425,-3,2,0,-3,-1,1,-1,-3
89406978425,0,-3,4,2,-2,-7,-1,4
89406987388,2,-1,-3,-5,-6,-2,-3,-8
89406987388,-3,-4,2,-1,-2,0,-1,3
89407001589,-1,-2,-3,1,1,2,-2,2
89407001589,-6,0,-5,-2,-2,-2,1,-5
89407008409,1,0,1,0,-1,-2,-7,6
89407008409,1,2,3,-4,-3,-5,-7,4
89407024117,-2,0,4,-2,0,-2,3,-8
89407024117,-2,-7,-9,-9,-5,-1,1,-4
89407030911,1,0,3,1,2,0,2,-2
89407030911,0,-1,-1,2,-3,-2,0,4
89407047274,-3,0,-1,-2,-1,-1,-5,-7
89407047274,3,0,1,0,6,3,-3,3
89407048854,-1,2,-1,-3,-4,-4,1,-2
89407048854,-1,-4,-7,0,-4,0,2,0
89407061595,0,-3,2,1,2,3,0,3
89407061595,-2,1,3,2,0,0,0,1
89407068374,0,2,-4,-7,-4,-5,0,-1
89407068374,3,2,2,3,1,0,0,-1
89407084094,-1,-1,-7,-4,-2,1,0,1
89407084094,-2,2,0,1,3,2,0,2
89407090945,1,0,-1,0,-1,-1,-1,-2
89407090945,-1,1,-1,1,-1,-2,-2,-1
89407107318,0,2,1,2,0,1,3,2
89407107318,0,-3,0,1,-4,-2,-2,0
89407108874,0,-4,0,0,-2,-2,1,1
89407108874,-1,-4,-2,-2,-1,-1,1,-2
89407121624,-4,-1,0,-1,-3,1,0,3
89407121624,3,3,3,1,2,0,-4,3
89407128438,-1,-1,0,2,-1,-3,-2,-4
89407128438,2,0,8,2,-3,-1,-1,-3
89407144130,1,-1,-9,-3,0,0,-3,1
89407144130,-4,0,-1,-2,-2,-4,-2,-4
89407150910,-3,-1,-3,-1,-3,-1,0,-3
89407150910,-1,3,5,11,8,4,0,1
89407167301,-1,-1,1,-4,-5,-6,-1,-4
89407167301,-1,-4,1,1,3,0,0,0
89407168853,2,-1,0,1,0,-2,0,-2
89407168853,-2,-1,-4,3,-1,-2,-1,1
89407181596,3,3,2,4,1,0,0,1
89407181596,0,-3,13,1,-1,3,-2,-1
89407188383,-3,-1,-22,-6,-4,2,2,-2
89407188383,-1,0,11,3,-4,-2,1,-4
89407204120,1,-1,-2,1,6,3,-2,0
89407204120,-2,-1,-24,-11,-13,-11,2,-2
89407210948,-2,0,17,7,9,4,-2,2
89407210948,0,-2,-16,-14,-4,3,1,4
89407227273,-1,-1,-10,-5,-4,-6,-2,-1
89407227273,1,-2,-3,-10,-7,-4,1,-3
89407228831,-1,-3,4,2,-2,0,0,0
89407228831,0,-3,-9,-4,3,1,1,0
89407241649,-2,0,12,4,1,0,-1,-1
89407241649,0,1,2,2,1,5,1,1
89407248402,-2,0,-3,-1,-2,-2,-1,-1
89407248402,1,6,26,7,0,-3,-3,-1
89407264147,-2,-13,-23,-7,-1,0,6,-3
89407264147,1,4,-1,-1,-2,-1,-2,-2
89407270934,-1,2,12,8,1,1,-2,-1
89407270934,0,-1,-7,1,3,-3,3,2
89407287258,1,4,18,15,4,7,0,4
89407287258,1,4,23,3,1,2,1,-4
89407288873,-2,-23,-80,-24,-21,-15,-4,-8
89407288873,3,13,78,15,9,16,3,4
89407301628,-5,-3,-66,-38,-15,-16,-3,-5
89407301628,0,9,44,15,6,3,-1,0
89407308381,4,0,-24,-15,8,7,-1,4
89407308381,-4,-5,-56,-12,-27,-19,1,-8
89407324125,3,-1,16,6,6,8,2,5
89407324125,-1,-8,-13,-5,0,2,1,1
89407330914,-2,6,37,7,-3,-7,-2,-2
89407330914,-3,-2,14,12,16,13,0,2
89407347278,-5,3,-24,10,-16,-4,-5,1
89407347278,4,2,-15,2,13,5,2,1
89407348851,1,6,49,10,-4,-8,1,-3
89407348851,-10,-23,-58,-39,-22,-14,-4,-7
89407361591,3,1,58,18,18,10,3,1
89407361591,1,6,32,16,3,3,0,2
89407368435,-3,4,-37,-6,-1,5,0,0
89407368435,1,0,5,-2,3,-1,0,0
89407384148,-1,1,-4,-3,-5,-1,1,-2
89407384148,-6,-10,-31,-12,-12,-10,-1,-6
89407390899,4,-3,25,8,11,3,2,5
89407390899,0,4,-5,0,-6,1,-1,-1
89407407292,-1,-7,-21,1,5,2,-3,0
89407407292,0,6,-1,9,-3,3,1,-2
89407408871,-1,0,5,-6,-2,-1,0,-1
89407408871,3,5,17,7,6,3,0,0
89407420904,2,5,24,6,0,7,-1,2
89407420904,-3,-5,3,-9,-1,-5,0,-4
89407429943,0,0,-6,-1,-3,3,-1,0
89407429943,1,0,4,-2,3,1,1,-2
89407444097,-3,1,16,-2,0,-2,0,-1
89407444097,-1,-7,-13,-2,-3,1,-4,2
89407450910,0,4,17,1,4,2,1,-1
89407450910,2,-1,3,12,5,5,-1,0
89407467399,-1,-1,-6,-4,-2,-2,-1,-2
89407467399,-2,1,2,3,4,0,-3,1
89407468899,1,-3,4,9,8,4,1,1
89407468899,1,0,7,-1,-2,-2,0,0
89407489244,-2,-1,-24,-5,-12,-7,0,-2
89407489244,2,1,-1,-2,2,-1,0,-1
89407489966,0,0,8,12,4,4,-1,2
89407489966,-2,-6,-8,-4,-3,-2,-1,-2
89407504972,2,-4,4,0,0,0,0,2
89407504972,1,1,4,2,0,0,1,-2
89407511134,-4,-2,-6,-1,-4,-1,0,-4
89407511134,-2,2,-15,-8,-3,-3,1,-1
89407526830,-1,2,-2,-3,0,-2,-1,-2
89407526830,3,2,12,8,5,1,1,0
89407527405,-3,-3,-23,-9,-11,-5,-2,-3
89407527405,3,-1,5,1,2,0,-1,0
89407549281,2,2,7,-4,-1,-3,1,-2
89407549281,-1,-5,-5,-5,0,-1,-1,1
89407549950,1,3,3,6,-1,-4,-2,-5
89407549950,1,2,3,2,1,0,-2,1
89407564986,0,0,2,0,-5,-2,-2,-1
89407564986,-4,-7,-12,-9,-7,-1,0,-2
89407571096,-1,1,-1,-1,8,1,3,1
89407571096,-6,-12,-34,-8,-4,-4,-1,0
