timestamp,x,y,z
35237063683,0.00439453,-0.319824,0.962891
35237086122,0.00195312,-0.350098,0.963867
35237107222,0.00488281,-0.338867,0.947754
35237131107,-0.00537109,-0.349609,0.958496
35237146561,-0.00244141,-0.330566,0.958984
35237169344,-0.000488281,-0.331543,0.952148
35237183581,0.00195312,-0.335938,0.956543
35237206214,-0.0112305,-0.360352,0.950684
35237228654,-0.0078125,-0.339844,0.953613
35237249607,-0.000488281,-0.330078,0.961426
35237273614,0.000488281,-0.330078,0.953125
35237288984,-0.00195312,-0.353516,0.958496
35237303645,-0.00195312,-0.350098,0.950195
35237326053,-0.00244141,-0.330078,0.963867
35237348618,0.00146484,-0.323242,0.958984
35237363460,-0.00341797,-0.335449,0.959961
35237392371,-0.00439453,-0.339844,0.94873
35237408626,-0.0141602,-0.345703,0.962402
35237431094,0,-0.32373,0.952148
35237452149,-0.00341797,-0.337402,0.965332
35237468658,-0.00585938,-0.339355,0.95752
35237491093,-0.00439453,-0.346191,0.957031
35237512144,-0.00439453,-0.345703,0.957031
35237528632,-0.000976562,-0.317383,0.958984
35237551072,0.00292969,-0.333984,0.955078
35237572390,-0.00488281,-0.351562,0.953613
35237588695,-0.000976562,-0.329102,0.953613
35237611126,-0.000488281,-0.320801,0.967285
35237632189,0.00488281,-0.331055,0.961426
35237648681,-0.0078125,-0.334961,0.947754
35237671148,-0.00439453,-0.359375,0.958496
35237693626,0.00634766,-0.334961,0.965332
35237708608,0.00341797,-0.317383,0.962402
35237731115,-0.000976562,-0.340332,0.953125
35237753595,-0.00390625,-0.349121,0.962891
35237768665,-0.012207,-0.316895,0.956055
35237791167,-0.000976562,-0.333984,0.955078
35237813602,-0.00292969,-0.353027,0.955566
35237828793,0,-0.349121,0.958984
35237851118,0.00341797,-0.312012,0.96875
35237873673,-0.00341797,-0.327637,0.955566
35237888033,-0.00732422,-0.353027,0.951172
35237911174,-0.00292969,-0.356445,0.956055
35237916642,0.000976562,-0.318848,0.963379
35237939205,-0.00341797,-0.342773,0.955078
35237955535,-0.00390625,-0.334961,0.958496
35237976695,-0.00585938,-0.320312,0.959473
35237999164,-0.000488281,-0.317383,0.958496
35238015523,-0.00195312,-0.338867,0.952148
35238036695,-0.000488281,-0.330566,0.956543
35238059034,-0.000976562,-0.325195,0.970703
35238075519,0.000488281,-0.323242,0.965332
35238096693,-0.00927734,-0.347168,0.946777
35238119180,-0.00585938,-0.334961,0.960938
35238135523,0.00341797,-0.328613,0.958984
35238156705,-0.00537109,-0.321777,0.95752
35238179151,-0.00830078,-0.353027,0.956543
35238195539,-0.000488281,-0.340332,0.945801
35238216685,0.00146484,-0.330566,0.97168
35238241978,0.00244141,-0.312012,0.955566
35238255552,-0.0102539,-0.342773,0.973633
35238276540,-0.00683594,-0.341797,0.946289
35238299196,-0.000488281,-0.346191,0.965332
35238315532,-0.00390625,-0.315918,0.960449
35238336656,-0.00976562,-0.33252,0.961426
35238359206,-0.00439453,-0.346191,0.95752
35238375540,-0.00683594,-0.331055,0.962891
35238396606,0.00195312,-0.321289,0.950195
35238419201,-0.00195312,-0.335449,0.961914
35238435563,0.00292969,-0.325195,0.958008
35238456559,-0.00195312,-0.33252,0.969727
35238479255,0.00146484,-0.327637,0.959961
35238495535,-0.0078125,-0.311523,0.965332
35238516606,-0.0117188,-0.329102,0.95752
35238539275,-0.00439453,-0.337891,0.954102
35238555506,-0.0078125,-0.32666,0.95752
35238576557,0.000976562,-0.324707,0.963867
35238599076,-0.00244141,-0.336426,0.954102
35238615482,-0.00244141,-0.345703,0.947266
35238636753,-0.00732422,-0.338867,0.961426
35238659225,-0.00146484,-0.323242,0.962402
35238677033,-0.00195312,-0.326172,0.957031
35238696601,-0.00292969,-0.338867,0.957031
35238719232,-0.00390625,-0.342773,0.960449
35238736974,0,-0.325195,0.959473
35238756628,-0.00390625,-0.327637,0.957031
35238779264,-0.00341797,-0.327148,0.958496
35238797002,-0.00390625,-0.333984,0.95459
35238816537,-0.00146484,-0.335938,0.959961
35238839135,-0.0078125,-0.333496,0.955078
35238856976,-0.00195312,-0.323242,0.959961
35238876747,-0.00976562,-0.336426,0.958008
35238899244,-0.00341797,-0.331543,0.955566
35238917013,-0.00341797,-0.337402,0.961914
35238936720,-0.00390625,-0.332031,0.964844
