timestamp,roll,pitch,yaw
35237528632,-0.34524,0.000801705,-2.84889
35237551072,-0.345258,0.000682734,-2.84887
35237572390,-0.34524,0.000801705,-2.84889
35237588695,-0.343927,0.000344038,-2.84896
35237611126,-0.343801,0.000326499,-2.84896
35237632189,-0.344229,-1.92076e-05,-2.84915
35237648681,-0.34421,9.97782e-05,-2.84917
35237671148,-0.344082,6.1579e-05,-2.84928
35237693626,-0.342601,-0.000100486,-2.84968
35237708608,-0.341909,0.000223428,-2.85011
35237731115,-0.342225,0.000591748,-2.85043
35237753595,-0.342218,0.000646077,-2.85084
35237768665,-0.341222,0.00131324,-2.85119
35237791167,-0.34184,0.00131811,-2.8517
35237813602,-0.342503,0.00103032,-2.85174
35237828793,-0.342016,0.000937283,-2.85187
35237851118,-0.340666,0.000719793,-2.85199
35237873673,-0.341395,0.000881463,-2.85241
35237888033,-0.342762,0.000863627,-2.8522
35237911174,-0.34255,0.000727534,-2.8521
35237916642,-0.341028,0.000795342,-2.85185
35237939205,-0.341009,0.00091438,-2.85187
35237955535,-0.340242,0.00108621,-2.85168
35237976695,-0.339111,0.00116198,-2.85174
35237999164,-0.338985,0.00114459,-2.85174
35238015523,-0.339506,0.000978947,-2.85168
35238036695,-0.33938,0.000961557,-2.85167
35238059034,-0.33938,0.000961557,-2.85167
35238075519,-0.339755,0.000993297,-2.85181
35238096693,-0.340834,0.00129511,-2.8517
35238119180,-0.340853,0.0012922,-2.85175
35238135523,-0.340727,0.00127481,-2.85174
35238156705,-0.341191,0.0014458,-2.85186
35238179151,-0.342068,0.00143078,-2.85196
35238195539,-0.342068,0.00143078,-2.85196
35238216685,-0.340811,0.0014893,-2.85201
35238241978,-0.340811,0.0014893,-2.85201
35238255552,-0.341382,0.00179661,-2.85216
35238276540,-0.341995,0.0019069,-2.85204
35238299196,-0.34113,0.00176188,-2.85214
35238315532,-0.339999,0.00183791,-2.8522
35238336656,-0.340122,0.00183482,-2.85233
35238359206,-0.340122,0.00183482,-2.85233
35238375540,-0.339384,0.00170738,-2.85244
35238396606,-0.338538,0.00144361,-2.85252
35238419201,-0.338538,0.00144361,-2.85252
35238435563,-0.337943,0.00121461,-2.85262
35238456559,-0.337836,0.00119439,-2.85267
35238479255,-0.337172,0.00146209,-2.85273
35238495535,-0.336576,0.00208421,-2.85298
35238516606,-0.337502,0.00242603,-2.85321
35238539275,-0.338234,0.00260829,-2.85352
35238555506,-0.337975,0.00262897,-2.85391
35238576557,-0.337859,0.0024316,-2.85423
35238599076,-0.338734,0.00239533,-2.85445
35238615482,-0.339761,0.00231835,-2.85431
35238636753,-0.339743,0.00243743,-2.85433
35238659225,-0.338878,0.00229349,-2.85443
35238677033,-0.338752,0.00227625,-2.85443
35238696601,-0.33938,0.00224619,-2.8544
35238719232,-0.33938,0.00224619,-2.8544
35238736974,-0.33938,0.00224619,-2.8544
35238756628,-0.339255,0.00222895,-2.85439
35238779264,-0.339256,0.00234521,-2.85446
35238797002,-0.339504,0.002243,-2.85452
35238816537,-0.339504,0.002243,-2.85452
35238839135,-0.33898,0.00238902,-2.85469
35238856976,-0.33898,0.00238902,-2.85469
35238876747,-0.33898,0.00238902,-2.85469
35238899244,-0.338855,0.00237179,-2.85468
35238917013,-0.338855,0.00237179,-2.85468
35238936720,-0.338855,0.00237179,-2.85468
