timestamp,x,y,z
336684470665,0.0786133,-0.314941,0.948242
336684493294,0.0810547,-0.318848,0.954102
336684509614,0.0771484,-0.311523,0.944336
336684532199,0.0810547,-0.321289,0.950195
336684553225,0.0825195,-0.312988,0.94873
336684569756,0.0834961,-0.322266,0.949219
336684590729,0.0805664,-0.317871,0.958008
336684613185,0.0854492,-0.318359,0.950684
336684629636,0.0874023,-0.314453,0.953125
336684650766,0.0898438,-0.314453,0.946777
336684673260,0.0805664,-0.322266,0.951172
336684689622,0.0800781,-0.317871,0.948242
336684710701,0.0742188,-0.318359,0.952148
336684733175,0.0771484,-0.312012,0.95752
336684749699,0.0849609,-0.318359,0.946777
336684770717,0.0844727,-0.319824,0.946289
336684793229,0.0869141,-0.318848,0.957031
336684809703,0.0854492,-0.317871,0.951172
336684830716,0.0805664,-0.312012,0.947266
336684853325,0.081543,-0.322266,0.955078
336684869677,0.0805664,-0.316895,0.954102
336684890753,0.0795898,-0.318359,0.95166
336684913265,0.0844727,-0.319336,0.944824
336684929570,0.0791016,-0.318848,0.942383
336684950778,0.0810547,-0.320312,0.942871
336684973242,0.0795898,-0.318359,0.951172
336684991104,0.0771484,-0.318359,0.95459
336685010750,0.0859375,-0.316895,0.946777
336685033215,0.0864258,-0.31543,0.949707
336685049657,0.0854492,-0.319824,0.948242
336685070827,0.0869141,-0.314453,0.950195
336685093207,0.0883789,-0.314941,0.943359
336685115757,0.0878906,-0.314941,0.95166
336685132182,0.0820312,-0.321777,0.95166
336685153264,0.0839844,-0.319336,0.94873
336685169714,0.0786133,-0.322754,0.950195
336685192212,0.0878906,-0.321289,0.946289
336685213237,0.09375,-0.315918,0.949707
336685235782,0.0883789,-0.317383,0.950195
336685252215,0.0791016,-0.312012,0.95166
336685273252,0.0805664,-0.320312,0.953125
336685291103,0.0810547,-0.316895,0.950684
336685312246,0.0825195,-0.315918,0.953125
336685333249,0.0844727,-0.319336,0.945312
336685349714,0.0805664,-0.316406,0.952148
336685378275,0.0834961,-0.320312,0.955078
336685394729,0.0844727,-0.317871,0.95752
336685409651,0.0825195,-0.317871,0.937012
336685438281,0.0830078,-0.314453,0.947266
336685453187,0.081543,-0.320312,0.95166
336685469713,0.0898438,-0.313477,0.954102
336685492205,0.0883789,-0.315918,0.949219
336685513320,0.0786133,-0.317871,0.949707
336685529717,0.0795898,-0.316406,0.954102
336685552274,0.0751953,-0.323242,0.957031
336685573294,0.0859375,-0.317383,0.94873
336685589689,0.0786133,-0.314453,0.954102
336685612250,0.0834961,-0.314453,0.951172
336685633277,0.0820312,-0.317383,0.963867
336685649713,0.0844727,-0.30957,0.964844
336685673630,0.0864258,-0.307617,0.954102
336685693928,0.0874023,-0.311035,0.946289
336685710353,0.0942383,-0.314941,0.951172
336685731450,0.0898438,-0.321289,0.949219
336685753716,0.0834961,-0.323242,0.9375
336685768920,0.0849609,-0.323242,0.946289
336685791393,0.0756836,-0.324707,0.938965
336685813917,0.0766602,-0.308105,0.947266
336685828947,0.0859375,-0.314941,0.954102
336685851483,0.0830078,-0.306641,0.951172
336685873754,0.0834961,-0.302246,0.957031
336685888947,0.0932617,-0.306641,0.958984
336685911427,0.104004,-0.29834,0.962891
336685933926,0.117676,-0.287598,0.960938
336685948951,0.126465,-0.286621,0.95752
336685971432,0.138184,-0.274902,0.953125
336685993740,0.147461,-0.271973,0.964844
336686010309,0.134766,-0.270996,0.964355
336686031380,0.14209,-0.257324,0.953125
336686053992,0.131836,-0.250488,0.948242
336686068924,0.129395,-0.266113,0.942383
336686091236,0.126465,-0.263672,0.955078
336686113937,0.125977,-0.267578,0.938477
336686128899,0.126465,-0.271484,0.938477
336686151450,0.150391,-0.308105,0.951172
336686173784,0.141602,-0.331543,0.961426
336686188890,0.131348,-0.326172,0.961914
336686211380,0.115234,-0.331543,0.945801
336686233977,0.111816,-0.327148,0.946289
336686248889,0.113281,-0.344727,0.947266
336686271424,0.101562,-0.34082,0.953125
336686293873,0.0947266,-0.334473,0.949707
336686310374,0.103516,-0.328613,0.940918
336686331558,0.109375,-0.327148,0.946289
336686353958,0.0996094,-0.34375,0.942871
336686370430,0.0917969,-0.32373,0.958496
336686391433,0.0878906,-0.337891,0.955078
336686413998,0.0908203,-0.330078,0.960938
336686430368,0.0776367,-0.327148,0.987793
336686451475,0.0634766,-0.344727,1.00537
336686473987,0.0532227,-0.343262,1.00195
336686490422,0.0527344,-0.339355,0.999023
336686511507,0.0478516,-0.345703,1.02393
336686534021,0.0200195,-0.348633,1.04541
336686550411,-0.00537109,-0.339844,1.05322
336686571431,-0.03125,-0.319336,1.05322
336686601434,-0.0551758,-0.301758,1.06396
336686610341,-0.0371094,-0.322754,1.09424
336686631394,-0.0629883,-0.344238,1.09131
336686655352,-0.120117,-0.314453,1.06738
336686670415,-0.152344,-0.304199,1.06152
336686691487,-0.189941,-0.318848,1.04688
336686713989,-0.227539,-0.334473,1.03613
336686730386,-0.26416,-0.32373,0.983887
336686751506,-0.286621,-0.297363,0.953613
336686773710,-0.327637,-0.310059,0.915527
336686790384,-0.342285,-0.297852,0.891113
336686811537,-0.363281,-0.288086,0.862793
336686834012,-0.390137,-0.282715,0.836426
336686850363,-0.401855,-0.276367,0.845215
336686871432,-0.414551,-0.257324,0.80957
336686893990,-0.438477,-0.239258,0.762695
336686910385,-0.467773,-0.247559,0.777344
336686931502,-0.464355,-0.237305,0.776855
336686954001,-0.468262,-0.220215,0.763672
336686970449,-0.505859,-0.189453,0.742676
336686991448,-0.507324,-0.152832,0.72168
336687013986,-0.508301,-0.161133,0.740723
336687029719,-0.534668,-0.139648,0.746582
336687051476,-0.546875,-0.144531,0.756348
336687074013,-0.557617,-0.115234,0.75
336687089723,-0.584473,-0.101074,0.74707
336687111405,-0.580566,-0.100586,0.743164
336687133760,-0.600098,-0.108398,0.765625
336687156430,-0.603516,-0.0864258,0.749512
336687171455,-0.601562,-0.0703125,0.744141
336687201462,-0.613281,-0.0693359,0.776855
336687223939,-0.587891,-0.0712891,0.777832
336687232907,-0.577148,-0.0678711,0.784668
336687253700,-0.572266,-0.0493164,0.78418
336687271205,-0.569824,-0.0708008,0.79834
336687292873,-0.536133,-0.0317383,0.806641
336687313962,-0.500488,-0.0302734,0.824707
336687329750,-0.489746,-0.0571289,0.84668
336687352860,-0.449707,-0.0429688,0.849609
336687373722,-0.421875,-0.0131836,0.842773
336687389710,-0.420898,-0.0351562,0.854004
336687412902,-0.410645,-0.0541992,0.870605
336687433974,-0.368652,-0.0273438,0.887207
336687449770,-0.344238,-0.0175781,0.898926
336687472880,-0.354004,-0.0229492,0.908691
336687493961,-0.342285,-0.0214844,0.919922
336687516435,-0.295898,-0.0268555,0.96875
336687532858,-0.26123,-0.0576172,0.970703
336687553985,-0.263184,-0.0629883,0.975586
336687569735,-0.245117,-0.0371094,0.970703
336687592909,-0.219727,-0.0400391,0.998047
336687613949,-0.200684,-0.0708008,1.00342
336687636901,-0.170898,-0.0732422,1.01709
336687652922,-0.150879,-0.0429688,1.02686
336687673957,-0.119141,-0.0424805,1.04297
336687689702,-0.104004,-0.0639648,1.0498
336687712859,-0.0966797,-0.0761719,1.0498
336687733975,-0.0830078,-0.0488281,1.06152
336687756487,-0.0595703,-0.0512695,1.07031
336687772907,-0.00927734,-0.0683594,1.08203
336687793972,-0.0239258,-0.0795898,1.08057
336687809748,-0.0239258,-0.0664062,1.08057
336687832923,-0.0234375,-0.0556641,1.06006
336687854002,0.0166016,-0.0737305,1.06787
336687869759,0.0322266,-0.0859375,1.05664
336687892906,0.027832,-0.0981445,1.04102
336687913984,0.0117188,-0.0737305,1.02051
336687929729,0.0151367,-0.0791016,1.0166
336687952880,0.0209961,-0.0849609,1.00879
336687974009,0.0244141,-0.0952148,1.00684
336687989756,0.0454102,-0.0898438,0.991699
336688012258,0.0478516,-0.0791016,0.988281
336688033750,0.0532227,-0.0986328,0.975098
336688049782,0.0541992,-0.0908203,0.97998
336688072264,0.0830078,-0.118164,0.998047
336688094016,0.10791,-0.123535,0.990234
336688109825,0.0966797,-0.122559,0.972656
336688132298,0.0766602,-0.11084,0.974609
336688155463,0.0791016,-0.12793,0.983887
336688169774,0.107422,-0.163574,0.993652
336688192258,0.0791016,-0.152832,0.98291
336688215487,0.0610352,-0.137207,0.97168
336688229782,0.065918,-0.135254,0.971191
336688266473,0.0820312,-0.158691,0.993652
336688275559,0.074707,-0.174316,0.998047
336688296634,0.0483398,-0.158691,0.977539
336688312304,0.0410156,-0.14209,0.990723
336688335499,0.0463867,-0.159668,0.990723
336688356530,0.0541992,-0.182129,0.999512
336688372333,0.0405273,-0.177246,0.996094
336688395562,0.0268555,-0.17334,0.994141
336688416622,0.0219727,-0.17041,0.984375
336688432310,0.0307617,-0.189453,0.999512
336688456224,0.0356445,-0.197754,0.996094
336688476572,0.0317383,-0.189453,0.994141
336688492324,0.0292969,-0.209961,0.972168
336688515563,0.0371094,-0.223633,0.96875
336688536307,0.0473633,-0.240723,0.94873
336688552327,0.0610352,-0.251953,0.958008
336688575556,0.0551758,-0.257324,0.958008
336688596657,0.0341797,-0.250977,0.947266
336688612342,0.0322266,-0.243652,0.95752
336688635449,0.043457,-0.239258,0.954102
336688656487,0.0458984,-0.229492,0.964844
336688672395,0.0244141,-0.230957,0.967285
336688695562,0.0429688,-0.234863,0.982422
336688716610,0.078125,-0.242676,0.987793
336688732343,0.0917969,-0.246582,0.992188
336688755552,0.0839844,-0.255371,0.991211
336688776538,0.0766602,-0.269043,0.976074
336688792298,0.0947266,-0.279297,0.978027
336688805936,0.112305,-0.26709,0.964844
336688828335,0.124023,-0.241699,0.974121
336688851608,0.120117,-0.248047,0.971191
336688865884,0.110352,-0.26709,0.958496
336688888431,0.119141,-0.266602,0.952148
336688911600,0.131348,-0.273926,0.965332
336688925939,0.129883,-0.245605,0.974121
336688948409,0.119629,-0.225098,0.975098
336688971612,0.120605,-0.224121,0.979004
336688985914,0.138184,-0.225586,0.981934
336689008409,0.143066,-0.222168,0.992188
336689031619,0.137695,-0.20459,0.987793
336689045936,0.138672,-0.188965,0.98584
336689068427,0.17334,-0.195312,0.977051
336689091603,0.189453,-0.228516,0.988281
336689105954,0.203613,-0.241211,0.979004
336689128416,0.204102,-0.231934,0.983398
336689151635,0.199219,-0.237305,0.963867
336689165980,0.202637,-0.245117,0.969727
336689188428,0.175781,-0.277344,0.962402
336689211649,0.144531,-0.290039,0.974121
336689225946,0.112305,-0.304199,0.963867
336689248400,0.0947266,-0.318848,0.944824
336689271320,0.0927734,-0.310059,0.936035
336689285966,0.0854492,-0.326172,0.939941
336689308407,0.103516,-0.325195,0.93457
336689331572,0.122559,-0.333984,0.956543
336689345887,0.143555,-0.28418,0.937988
336689368407,0.118164,-0.320801,0.940918
336689391619,0.129883,-0.334961,0.952148
336689405939,0.129395,-0.317871,0.974121
336689428447,0.0888672,-0.308105,0.949219
336689451623,0.0834961,-0.318848,0.952637
336689465962,0.0917969,-0.333984,0.965332
336689488456,0.0981445,-0.319824,0.962402
336689511652,0.0947266,-0.308105,0.960449
336689525967,0.0908203,-0.336914,0.93457
336689548476,0.104004,-0.328613,0.936523
336689571619,0.123535,-0.328125,0.938477
336689585975,0.142578,-0.324707,0.943848
336689608332,0.138184,-0.313965,0.958008
336689631623,0.104004,-0.32666,0.943848
336689645951,0.104492,-0.335449,0.941895
336689668474,0.134766,-0.312012,0.949219
336689691625,0.0966797,-0.351074,0.939453
336689705908,0.0673828,-0.359863,0.924316
336689728457,0.0825195,-0.327148,0.929688
336689751616,0.0864258,-0.320312,0.948242
336689765904,0.105957,-0.325684,0.952148
336689788381,0.0917969,-0.341309,0.949707
336689811627,0.0922852,-0.35498,0.93457
336689825951,0.0888672,-0.349121,0.94873
336689848492,0.102051,-0.337891,0.944336
336689871599,0.11084,-0.335449,0.955566
336689885955,0.0854492,-0.353516,0.941895
336689908414,0.0927734,-0.314453,0.9375
336689931709,0.0898438,-0.3125,0.941895
336689945992,0.110352,-0.315918,0.941895
336689968503,0.150879,-0.316406,0.939453
336689991560,0.119141,-0.352051,0.929199
336690005910,0.104492,-0.333496,0.933105
336690028456,0.101074,-0.312012,0.931152
336690051024,0.116699,-0.337402,0.941406
336690065984,0.103516,-0.352539,0.958984
336690088405,0.0942383,-0.346191,0.952148
336690104822,0.0820312,-0.325684,0.946289
336690125982,0.0834961,-0.32373,0.937012
336690148466,0.0961914,-0.336914,0.952637
336690164928,0.111328,-0.344238,0.950195
336690185910,0.115234,-0.333496,0.955078
336690208488,0.0932617,-0.327148,0.942871
336690224917,0.0996094,-0.312012,0.921875
336690245949,0.119629,-0.320801,0.930664
336690268543,0.117676,-0.348633,0.949707
336690284908,0.103516,-0.332031,0.940918
336690305980,0.09375,-0.328613,0.941895
336690328416,0.104492,-0.333496,0.945801
336690350997,0.10498,-0.340332,0.939453
336690365952,0.110352,-0.342285,0.946777
336690388464,0.114258,-0.317871,0.91748
336690404948,0.11377,-0.331055,0.950684
336690425993,0.111328,-0.320312,0.939941
336690448539,0.10791,-0.330566,0.947754
336690470933,0.101074,-0.339844,0.942383
336690485957,0.0996094,-0.333008,0.945801
336690508426,0.103516,-0.329102,0.938965
336690524843,0.102051,-0.331055,0.936523
336690546059,0.104492,-0.337402,0.932617
336690568484,0.102539,-0.331055,0.942871
336690584966,0.0961914,-0.328613,0.941406
336690606169,0.102539,-0.328613,0.941895
336690628426,0.110352,-0.336426,0.948242
336690644930,0.111816,-0.332031,0.946289
336690665907,0.109375,-0.330566,0.943848
336690688539,0.0991211,-0.331543,0.940918
336690704903,0.101562,-0.332031,0.935059
336690726087,0.102539,-0.341309,0.945801
336690748520,0.105957,-0.325195,0.9375
336690764887,0.0981445,-0.32959,0.937012
336690786028,0.108887,-0.333008,0.949707
336690808501,0.102051,-0.336914,0.946777
336690824898,0.100586,-0.333984,0.9375
336690847398,0.0981445,-0.32373,0.936523
336690868426,0.0908203,-0.333496,0.939941
336690884942,0.104004,-0.33252,0.947754
336690907425,0.101562,-0.334961,0.938965
336690929993,0.109375,-0.330566,0.952637
336690944869,0.110352,-0.314941,0.955566
336690967402,0.102539,-0.314453,0.921875
336690988468,0.114746,-0.34375,0.942871
336691004955,0.116211,-0.327148,0.949707
336691027510,0.102051,-0.3125,0.938477
336691048420,0.117188,-0.306641,0.958496
336691064876,0.100098,-0.303711,0.952148
336691087354,0.0966797,-0.314453,0.927246
336691108520,0.123535,-0.347168,0.922852
336691124906,0.130859,-0.316895,0.941895
336691147399,0.127441,-0.32666,0.953613
336691168481,0.116699,-0.318848,0.957031
336691184901,0.11377,-0.332031,0.95166
336691207358,0.0981445,-0.326172,0.940918
336691228576,0.103516,-0.325195,0.929688
336691244908,0.11084,-0.353516,0.934082
336691267459,0.106934,-0.335938,0.935059
336691288481,0.104004,-0.337402,0.938965
336691304912,0.100098,-0.323242,0.938965
336691327476,0.11377,-0.31543,0.944336
336691348573,0.125488,-0.321777,0.958496
336691364957,0.109863,-0.32959,0.928711
336691387436,0.125,-0.328613,0.9375
336691408512,0.123047,-0.310547,0.942383
336691424990,0.108398,-0.328613,0.9375
336691447437,0.115234,-0.337891,0.930664
336691468461,0.125488,-0.327637,0.935547
336691484907,0.116699,-0.337891,0.941406
336691507431,0.120605,-0.319824,0.949219
336691528548,0.109375,-0.336914,0.95166
336691544913,0.0996094,-0.32959,0.92334
336691567435,0.11377,-0.342285,0.943848
336691588513,0.121094,-0.336426,0.948242
336691604920,0.12207,-0.329102,0.94043
336691627488,0.119141,-0.332031,0.953613
336691648401,0.0961914,-0.340332,0.924805
336691664928,0.112305,-0.349121,0.929199
336691687485,0.109863,-0.324219,0.938477
336691708501,0.111328,-0.332031,0.94043
336691724937,0.109863,-0.344238,0.953125
336691747612,0.108398,-0.34082,0.951172
336691769965,0.105957,-0.337891,0.934082
336691786429,0.111328,-0.326172,0.939453
336691807459,0.111816,-0.334473,0.944824
336691829908,0.111328,-0.327148,0.939941
336691844959,0.113281,-0.340332,0.943848
336691867488,0.108398,-0.333984,0.941895
336691889938,0.108398,-0.333008,0.943359
336691904129,0.116211,-0.331543,0.947266
336691926715,0.117188,-0.337891,0.92627
336691949176,0.111816,-0.345215,0.928711
336691965580,0.116699,-0.327637,0.93457
336691986711,0.114258,-0.338867,0.947754
336692009231,0.113281,-0.321777,0.945801
336692025655,0.116211,-0.330078,0.938477
336692046718,0.125488,-0.34375,0.937988
336692069190,0.111816,-0.339355,0.940918
336692085610,0.103516,-0.337891,0.942871
336692106686,0.0991211,-0.325684,0.945801
336692129198,0.106934,-0.343262,0.935059
336692145616,0.115723,-0.330566,0.937012
336692166737,0.112793,-0.336914,0.936035
336692189189,0.115723,-0.328125,0.935547
336692205644,0.111328,-0.337891,0.947266
336692226739,0.109375,-0.337891,0.936523
336692249244,0.114746,-0.334473,0.934082
336692265614,0.115234,-0.341797,0.941895
336692286393,0.118652,-0.328125,0.945312
336692309275,0.109863,-0.336426,0.952637
336692325638,0.111328,-0.334473,0.937988
336692346710,0.105957,-0.324219,0.935547
336692369203,0.11084,-0.338867,0.946289
336692385638,0.109375,-0.331055,0.945312
336692406769,0.111816,-0.34082,0.940918
336692429224,0.11084,-0.336426,0.938965
336692445660,0.115234,-0.32666,0.941406
336692466630,0.123535,-0.327637,0.929688
336692489166,0.126465,-0.327637,0.9375
336692505631,0.113281,-0.339355,0.937012
336692526657,0.102539,-0.347656,0.928223
336692549244,0.106445,-0.335938,0.930664
336692565648,0.118652,-0.328613,0.943359
336692586751,0.111816,-0.327148,0.946777
336692610632,0.109863,-0.328613,0.947266
336692625676,0.105469,-0.332031,0.933594
336692646736,0.109375,-0.336426,0.943359
336692669194,0.121094,-0.327637,0.946289
336692685656,0.116211,-0.333496,0.941895
336692706713,0.100098,-0.335938,0.939453
336692729204,0.102051,-0.333496,0.941895
336692744907,0.114746,-0.328613,0.935547
336692766700,0.116699,-0.330078,0.929688
336692789264,0.119141,-0.336914,0.941406
336692805045,0.109863,-0.331055,0.931641
336692826709,0.112305,-0.330566,0.952637
336692849267,0.114258,-0.333984,0.947754
336692865006,0.102539,-0.336914,0.951172
336692886762,0.109863,-0.331543,0.94043
336692909257,0.10791,-0.334473,0.936035
336692924998,0.118164,-0.337402,0.94043
336692948192,0.117676,-0.332031,0.943848
336692969246,0.111328,-0.336914,0.943359
336692984956,0.110352,-0.331543,0.94043
336693008127,0.109863,-0.336426,0.942871
336693029276,0.11084,-0.333496,0.939941
336693045001,0.118652,-0.331543,0.9375
336693068145,0.116699,-0.336914,0.936523
336693089270,0.111816,-0.327637,0.935059
336693104930,0.113281,-0.325684,0.932617
336693128106,0.117676,-0.333008,0.958984
336693149380,0.114746,-0.337891,0.951172
336693164992,0.107422,-0.329102,0.947754
336693188149,0.104004,-0.337891,0.932129
336693209192,0.109863,-0.339355,0.944336
336693224955,0.112793,-0.332031,0.94873
336693248108,0.112793,-0.328613,0.943359
336693269222,0.108398,-0.325684,0.940918
336693285168,0.111816,-0.33252,0.940918
336693308145,0.118164,-0.328125,0.941895
336693329211,0.109375,-0.32959,0.939941
336693345015,0.109863,-0.32959,0.937012
336693368223,0.114746,-0.324707,0.93457
336693389240,0.115723,-0.332031,0.943848
336693405116,0.114746,-0.330078,0.941406
336693428159,0.109863,-0.335938,0.943359
336693449269,0.117188,-0.32666,0.946777
336693465035,0.106934,-0.330566,0.937012
336693488183,0.103516,-0.33252,0.950195
336693509251,0.102051,-0.338379,0.930176
336693525006,0.111816,-0.330566,0.942871
336693548209,0.11377,-0.32666,0.944824
336693569286,0.105469,-0.336914,0.942383
336693585029,0.103516,-0.324707,0.939941
336693608131,0.108887,-0.331055,0.936035
336693629214,0.105957,-0.337402,0.935547
336693644959,0.112305,-0.333496,0.945312
336693667539,0.108887,-0.333984,0.952637
336693689263,0.106445,-0.327637,0.948242
336693705054,0.106445,-0.338379,0.940918
336693727573,0.117676,-0.339844,0.943359
336693749248,0.109375,-0.340332,0.943359
336693765072,0.105469,-0.331543,0.941895
336693787573,0.110352,-0.334473,0.936035
336693809288,0.114746,-0.32666,0.931641
336693825052,0.115234,-0.328613,0.952148
336693847577,0.108398,-0.336914,0.949707
336693870703,0.104004,-0.331543,0.930176
336693885019,0.0996094,-0.341797,0.942383
336693907556,0.110352,-0.331543,0.941895
336693930672,0.11084,-0.32959,0.936523
336693945108,0.111816,-0.334961,0.941406
336693967552,0.114258,-0.326172,0.9375
336693990707,0.107422,-0.347656,0.954102
336694005033,0.11084,-0.326172,0.941406
336694027552,0.105957,-0.32373,0.945801
336694050714,0.109863,-0.334473,0.933594
336694065023,0.114746,-0.330566,0.927246
336694087513,0.124512,-0.32666,0.95166
336694110639,0.110352,-0.34082,0.951172
336694125001,0.101074,-0.333984,0.949707
336694148015,0.106934,-0.329102,0.942383
336694170699,0.102539,-0.336426,0.937012
336694184996,0.104492,-0.345215,0.916504
336694207543,0.10791,-0.335938,0.938477
336694230686,0.111328,-0.334473,0.938965
336694245038,0.112305,-0.320312,0.945801
336694267534,0.119141,-0.318359,0.949707
336694290742,0.115723,-0.338379,0.950684
336694305000,0.108398,-0.334961,0.943848
336694327508,0.107422,-0.337402,0.937012
336694350654,0.109375,-0.339844,0.936035
336694371775,0.102539,-0.344727,0.937012
336694390248,0.11084,-0.328613,0.939453
336694410691,0.10498,-0.344238,0.926758
336694431860,0.123047,-0.327148,0.939941
336694447506,0.118652,-0.339844,0.952637
336694470678,0.110352,-0.332031,0.947754
336694491724,0.109375,-0.330078,0.951172
336694507533,0.106934,-0.335449,0.929688
336694530680,0.114258,-0.339844,0.946289
336694551942,0.106934,-0.336426,0.931152
336694567908,0.118652,-0.332031,0.942383
336694590671,0.11084,-0.338867,0.935547
336694611752,0.121094,-0.332031,0.941895
336694627500,0.109863,-0.336426,0.94043
336694650041,0.113281,-0.339355,0.942383
336694671732,0.113281,-0.334473,0.94043
336694687599,0.111328,-0.335938,0.946289
336694710050,0.117188,-0.333496,0.936035
336694731756,0.118164,-0.335938,0.94043
336694747590,0.114746,-0.330078,0.938477
336694770023,0.11377,-0.331055,0.936523
336694793247,0.110352,-0.344727,0.938965
336694807576,0.111816,-0.32959,0.937012
336694830038,0.113281,-0.333984,0.939453
336694853148,0.116211,-0.337402,0.946777
336694867649,0.113281,-0.32959,0.942383
336694891138,0.120605,-0.32373,0.9375
336694913279,0.116699,-0.332031,0.939941
336694927546,0.112305,-0.337402,0.943848
336694950025,0.114746,-0.33252,0.939453
336694973185,0.111328,-0.337891,0.948242
336694987548,0.118164,-0.331055,0.932129
