timestamp,x,y,z,w
35237408626,-0.0247803,0.170471,-0.974487,0.143921
35237431094,-0.0247803,0.17041,-0.974487,0.143921
35237452149,-0.0247803,0.17041,-0.974487,0.143921
35237468658,-0.0247803,0.170593,-0.974487,0.143799
35237491093,-0.0247192,0.170593,-0.974487,0.143799
35237512144,-0.0247192,0.170105,-0.974609,0.143738
35237528632,-0.0246582,0.169983,-0.974609,0.143738
35237551072,-0.0247192,0.169983,-0.974609,0.143738
35237572390,-0.0246582,0.169983,-0.974609,0.143738
35237588695,-0.0247803,0.169312,-0.974731,0.143677
35237611126,-0.0247803,0.16925,-0.974731,0.143677
35237632189,-0.0249634,0.169434,-0.974731,0.143555
35237648681,-0.0249023,0.169434,-0.974731,0.143555
35237671148,-0.0249023,0.169373,-0.974731,0.143494
35237693626,-0.0248413,0.16864,-0.974915,0.143311
35237708608,-0.0245972,0.168335,-0.974976,0.143127
35237731115,-0.0244141,0.168518,-0.974976,0.143005
35237753595,-0.024353,0.168518,-0.975037,0.142822
35237768665,-0.0239258,0.168091,-0.975098,0.1427
35237791167,-0.0239258,0.168396,-0.975098,0.142456
35237813602,-0.0241089,0.168701,-0.975037,0.142395
35237828793,-0.0241089,0.168457,-0.975098,0.142334
35237851118,-0.0241089,0.167786,-0.97522,0.142273
35237873673,-0.0240479,0.168152,-0.97522,0.14209
35237888033,-0.0241699,0.168823,-0.975037,0.142151
35237911174,-0.024231,0.168701,-0.975098,0.142212
35237916642,-0.0241089,0.167969,-0.975159,0.142334
35237939205,-0.0240479,0.167969,-0.975159,0.142334
35237955535,-0.0239258,0.167603,-0.97522,0.142456
35237976695,-0.0238037,0.167053,-0.975342,0.142456
35237999164,-0.0238037,0.166992,-0.975342,0.142456
35238015523,-0.0239258,0.167236,-0.975281,0.142456
35238036695,-0.0239258,0.167175,-0.975281,0.142456
35238059034,-0.0239258,0.167175,-0.975281,0.142456
35238075519,-0.0239258,0.167358,-0.975281,0.142395
35238096693,-0.0238647,0.167908,-0.975159,0.142456
35238119180,-0.0238647,0.167908,-0.97522,0.142456
35238135523,-0.0238647,0.167847,-0.97522,0.142456
35238156705,-0.0238037,0.168091,-0.975159,0.142395
35238179151,-0.0238647,0.168518,-0.975098,0.142334
35238195539,-0.0238647,0.168518,-0.975098,0.142334
35238216685,-0.0237427,0.167908,-0.97522,0.142334
35238241978,-0.0237427,0.167908,-0.97522,0.142334
35238255552,-0.0236206,0.168213,-0.975159,0.142273
35238276540,-0.0236206,0.168518,-0.975098,0.142334
35238299196,-0.0236206,0.168091,-0.975159,0.142273
35238315532,-0.0234985,0.167542,-0.975281,0.142273
35238336656,-0.0234985,0.167603,-0.975281,0.142212
35238359206,-0.0234985,0.167603,-0.975281,0.142212
35238375540,-0.0234985,0.167236,-0.975342,0.142151
35238396606,-0.0235596,0.166809,-0.975403,0.14209
35238419201,-0.0235596,0.166809,-0.975403,0.14209
35238435563,-0.0236206,0.166504,-0.975464,0.142029
35238456559,-0.0236206,0.166443,-0.975525,0.142029
35238479255,-0.0234375,0.166138,-0.975586,0.142029
35238495535,-0.0230713,0.165894,-0.975647,0.141968
35238516606,-0.0229492,0.166382,-0.975525,0.141846
35238539275,-0.0228882,0.166748,-0.975525,0.141724
35238555506,-0.0228271,0.166626,-0.975586,0.141541
35238576557,-0.0228882,0.166565,-0.975586,0.141357
35238599076,-0.0229492,0.166992,-0.975525,0.141235
35238615482,-0.0230713,0.16748,-0.975464,0.141296
35238636753,-0.0230103,0.16748,-0.975464,0.141296
35238659225,-0.0230103,0.167053,-0.975525,0.141235
35238677033,-0.0230103,0.166992,-0.975525,0.141235
35238696601,-0.0230713,0.167297,-0.975464,0.141235
35238719232,-0.0230713,0.167297,-0.975464,0.141235
35238736974,-0.0230713,0.167297,-0.975464,0.141235
35238756628,-0.0230713,0.167236,-0.975464,0.141235
35238779264,-0.0230103,0.167236,-0.975525,0.141235
35238797002,-0.0230713,0.167358,-0.975464,0.141174
35238816537,-0.0230713,0.167358,-0.975464,0.141174
35238839135,-0.0229492,0.167114,-0.975525,0.141113
35238856976,-0.0229492,0.167114,-0.975525,0.141113
35238876747,-0.0229492,0.167114,-0.975525,0.141113
35238899244,-0.0229492,0.167053,-0.975525,0.141113
35238917013,-0.0229492,0.167053,-0.975525,0.141113
35238936720,-0.0229492,0.167053,-0.975525,0.141113
